,fight_id,fight_date,event_name,location
2279,83414cc83ec3f2ac,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2280,424221c96ee13ceb,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2281,84c5035830ebb421,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2282,1a66e67add5d55ef,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2283,96c93167c982c467,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2284,8c2e4d3cc4b9e93a,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2285,c1f74805a4ff9396,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2286,d1aaef0d7f0c8e8b,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2287,9d7a798f0c20c04a,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2288,7679c5ee3514e119,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2289,433e3fd8782b6e0e,7/09/2016,UFC 200: Tate vs Nunes,"Las Vegas, Nevada, USA"
2290,6ab9d2d334f613c8,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2291,9fc85aef42733a16,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2292,f8b9b5ee3d4a8ac3,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2293,1299f04f429bcc0e,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2294,febbd4eb209b4579,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2295,6c4b3cca92fcb9c7,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2296,36388dce4a8cc18f,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2297,9275134accfb1adc,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2298,f990e8b2a08053db,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2299,0c703bf17c04fee4,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2300,b319a24919106555,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2301,b3b5bd50fa34342c,7/08/2016,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"Las Vegas, Nevada, USA"
2302,bb9020ac324fb706,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2303,9a984ea967886979,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2304,420f4e4dc341eb57,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2305,d39010c3511fb972,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2306,d18b33bdd37f4683,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2307,5e13fbe15c887a33,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2308,95a0d706e1f4cfa2,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2309,a815119606930378,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2310,509519d82e906c0f,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2311,e71a155192ff2f6c,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2312,5cf03fdfe557803f,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2313,caf3ca7fc0195412,7/07/2016,UFC Fight Night: Dos Anjos vs. Alvarez,"Las Vegas, Nevada, USA"
2314,75e21e2f5f3be42e,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2315,4b8c8ae61251ff83,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2316,ad61d042c43451a8,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2317,c69c5830064fd591,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2318,fe6da751f2a4859a,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2319,2e11087e1a4f066b,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2320,911e151d1907197d,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2321,68a93f8eb34f3251,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2322,4cf7792aef993be1,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2323,b2039609019496d9,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2324,afd53c8033f6ee82,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2325,315b6e91a0239148,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2326,f8b32aeb9b628d89,6/18/2016,UFC Fight Night: MacDonald vs Thompson,"Ottawa, Ontario, Canada"
2327,812ff38f0ed409ca,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2328,9c884cbc3791bf60,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2329,345b1bc51f0f5e86,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2330,c33cc8b85b9a202c,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2331,e86a77b69d50a834,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2332,db1be0ca226d3a2f,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2333,2c65d5d20cc893e4,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2334,e06f96f3484ad74a,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2335,5b55a8e33199d71e,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2336,3e020d62796a7ce3,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2337,5e794b8ef52c88cb,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2338,e640fd983577d349,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2339,1cbb930fb77a3781,6/04/2016,UFC 199: Rockhold vs. Bisping 2,"Los Angeles, California, USA"
2340,8d9b460143ae19bc,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2341,b2c3f1783a0c8530,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2342,a78ccbb549d36ddd,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2343,313801a4262f1ea5,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2344,8d975de5d033ccde,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2345,6387fdb44c61ccdb,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2346,934718256f4d082c,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2347,f457d55f78d581f9,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2348,09b8253a30360429,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2349,5724a9cf463c8390,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2350,6e093a1d4286dad6,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2351,969970fbe24945d0,5/29/2016,UFC Fight Night: Almeida vs Garbrandt,"Las Vegas, Nevada, USA"
2352,e27504d07ebbc441,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2353,80c4f70b7f7a1945,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2354,ee9e4f8523a484a6,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2355,8ec7d82619bfb564,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2356,93026e3763542c05,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2357,9231cef371b89a46,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2358,e99f92b92e90b228,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2359,65d777a16fce2be8,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2360,040f227553de7838,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2361,375c2ecb6fe54cc6,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2362,bc6100e6dd239db7,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2363,958f3b45c132c3b7,5/14/2016,UFC 198: Werdum vs Miocic,"Curitiba, Parana, Brazil"
2364,5838305c25a54ea1,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2365,d480d01418ae0143,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2366,03b9922d777e430c,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2367,692ceb2ac5fa4427,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2368,61f80a1732d37288,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2369,c5990f9767b16c48,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2370,97e895b7c2cb9db4,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2371,6d47170d069df8bb,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2372,7786b5fafee61c36,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2373,711fcf95370fa90b,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2374,d37ed975c2b70fd2,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2375,6ccf478dca83757e,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2376,5a9804cad2335272,5/08/2016,UFC Fight Night: Overeem vs Arlovski,"Rotterdam, Zuid-Holland, Netherlands"
2377,05c8aeb2806be99c,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2378,20dda78057d17a5a,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2379,8b52a32f3644f493,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2380,b65d0243d397802c,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2381,43b416cf0c75dbd7,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2382,e3a45f48dbda99c3,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2383,be0af5916c8e8e99,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2384,2c0ece9f70a62408,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2385,f519753cc38362d0,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2386,92049ba4483fc840,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2387,c7e084949531a443,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2388,083a0283b7bc503b,4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA"
2389,e5a88d0e816fd0f1,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2390,28f5f50617f2b686,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2391,781b4b6951df64fe,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2392,43e416795dbd10e9,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2393,613a288e8819fead,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2394,377c8eb085bb8e00,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2395,110e1d794443b736,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2396,8d9c71e110196262,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2397,249b75a787dccfe6,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2398,3daf1c5fb854e626,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2399,815fd4ebdc288e83,4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA"
2400,5f6b8e48e7d3b66f,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2401,f4d9138ba502b7ec,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2402,9b79c05aa978c066,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2403,eb53ec8983cb2a95,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2404,26779cfb01372664,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2405,1a0bf11582ae518b,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2406,5aa7ecc6507841bd,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2407,d1d7400c131ed40e,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2408,79884c0df84662b9,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2409,3b5e1d6cbf9c8c9f,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2410,42afd8c4fc85f485,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2411,a020b5b917c27bb8,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2412,fcb225f454ebf1a1,4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia"
2413,fb98219ce569b384,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2414,a26db2cee9eab1f9,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2415,784a57385d0e87ff,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2416,b33d1e693e3c9958,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2417,cf13dd810b2bd061,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2418,8bf419824ca91470,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2419,ee31f081cf576273,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2420,e3fb9146a7eaaa47,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2421,aa92030dfd8b5d40,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2422,d2105d00baa3e15e,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2423,f7c9f7a6edca5299,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2424,95d46f7a7e72f91c,3/19/2016,UFC Fight Night: Hunt vs Mir,"Brisbane, Queensland, Australia"
2425,4ace70bff9debdfb,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2426,7ffd80b65b0ff942,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2427,17c598d7841daae0,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2428,0bdea30d7a7322f7,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2429,ba2f3b9a12400aa0,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2430,e86f7b7f3a047d2a,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2431,90a5ddd6738605d9,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2432,49f83168974fb60f,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2433,d3255f2b8ef2b559,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2434,3f3b8dcd16dd7383,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2435,8295c37ad4b6187e,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2436,6ecd93dbbaba7e10,3/05/2016,UFC 196: McGregor vs Diaz,"Las Vegas, Nevada, USA"
2437,0e9091311ca565ce,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2438,b45d0e0d2bba01e9,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2439,0d043ecaf5bbc3ae,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2440,7c20284c4c2dc9d3,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2441,dcf052ef89a66397,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2442,c959b92fb36220a3,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2443,5bff1ece35abac7f,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2444,c82f9bc365ff1074,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2445,2af50cc7f34f6fc2,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2446,b29d4e0117776bb3,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2447,a80579fe679d24e2,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2448,4bf6b6904ec94421,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2449,0845e0f9e8d61b0f,2/27/2016,UFC Fight Night: Silva vs Bisping,"London, England, United Kingdom"
2450,214fa13c3f230259,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2451,eadb215519406e92,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2452,2f15a2ed6cd4711f,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2453,3bd5dbc1598c409d,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2454,a06a3bc70d7c4264,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2455,b7653a82f4b07b1f,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2456,607d22f0b3db4f1f,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2457,014a3acf91ada8af,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2458,d373de3e072f7e57,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2459,94d708a8a8fefdef,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2460,5d000de6fa836f66,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2461,cc4a23ed2cbc8aa4,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2462,e508ba268cb295c0,2/21/2016,UFC Fight Night: Cowboy vs Cowboy,"Pittsburgh, Pennsylvania, USA"
2463,3cbbf947fd0d2144,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2464,a3935c950c40462b,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2465,37008594c087470c,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2466,98035e427b476717,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2467,45500515780758f0,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2468,d6e1205babf27a9d,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2469,d0a8304574e65ec9,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2470,640dbb5a89c0aad6,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2471,311156891c7bdf60,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2472,3760216f68f448b7,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2473,ee9173615ef4cfae,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2474,02ace8fdd83c6480,2/06/2016,UFC Fight Night: Hendricks vs Thompson,"Las Vegas, Nevada, USA"
2475,4c7390e4d169f6ff,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2476,6c1dba8a3ba4f42e,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2477,4ce0a62cdad7bf32,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2478,d2591df4fa9cc44e,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2479,44c6d87116bb3a10,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2480,b810951e39a0af1b,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2481,7bb335510a749419,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2482,fa5244817650f401,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2483,6eb4b84c4b10854a,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2484,6066dc40bb3ce8db,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2485,15f48dd8cf8ae455,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2486,df8391ca39160d8c,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2487,318449b3f9346566,1/30/2016,UFC on FOX: Johnson vs. Bader,"Newark, New Jersey, USA"
2488,c4938baf92d2dc31,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2489,3ce6f9eb59a1e149,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2490,762de3b0b32ba937,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2491,d0dc419dc7acb7e2,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2492,a7adbceeff234b61,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2493,f8ad660497e49187,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2494,226c6a86f4f81122,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2495,cdf048ec9b917cfa,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2496,52abce3a11b43b1d,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2497,2e0493171c4ee80f,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2498,5afd44d1e567d2e8,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2499,18cdc16fc7ab7ce1,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2500,649b2db3709b07fe,1/17/2016,UFC Fight Night: Dillashaw vs Cruz,"Boston, Massachusetts, USA"
2501,f079cb2db8dbbf04,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2502,f2916c10b7ecfcee,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2503,050eb872a69c66bd,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2504,71499934c065fecb,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2505,5337461354f23b98,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2506,a19d619f1b9bee7b,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2507,454861874ecc52d7,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2508,595557b808febe27,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2509,99a7172fb7438244,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2510,4fa02674b920ff0a,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2511,b46b27222e62aec1,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2512,d5778494ce663d7f,1/02/2016,UFC 195: Lawler vs Condit,"Las Vegas, Nevada, USA"
2513,81f287d035190506,12/19/2015,UFC on FOX: Dos Anjos vs. Cowboy 2,"Orlando, Florida, USA"
2514,1f0254eeb2025e4f,12/19/2015,UFC on FOX: Dos Anjos vs. Cowboy 2,"Orlando, Florida, USA"
2515,4942323a5d5a6594,12/19/2015,UFC on FOX: Dos Anjos vs. Cowboy 2,"Orlando, Florida, USA"
