,fight_id,fighter_r,fighter_b,winner,title_fight,weight_class,win_by,last_round,stoppage_time,fight_format,referee,r_kd,r_sig_str_pct,r_td_pct,r_sub_att,r_rev,r_ctrl,b_kd,b_sig_str_pct,b_td_pct,b_sub_att,b_rev,b_ctrl,fight_date,event_name,location,winner_corner,total_time,maximum_scheduled_time,r_att_td,r_lan_td,b_att_td,b_lan_td,r_att_sig_str,r_lan_sig_str,b_att_sig_str,b_lan_sig_str,r_att_total_str,r_lan_total_str,b_att_total_str,b_lan_total_str,r_att_head,r_lan_head,b_att_head,b_lan_head,r_att_body,r_lan_body,b_att_body,b_lan_body,r_att_leg,r_lan_leg,b_att_leg,b_lan_leg,r_att_distance,r_lan_distance,b_att_distance,b_lan_distance,r_att_clinch,r_lan_clinch,b_att_clinch,b_lan_clinch,r_att_ground,r_lan_ground,b_att_ground,b_lan_ground
2120,9ebfd601c43b89b3,Miesha Tate,Raquel Pennington,Raquel Pennington,False,Women's Bantamweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Dan Miragliotta,0,0.32,0.2,0,0,267,0,0.55,1.0,3,0,407,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",b,900,900,1,5,1,1,21,65,43,77,48,93,111,156,8,34,31,65,11,28,8,8,2,3,4,4,11,47,19,46,10,18,13,15,0,0,11,16
2121,9c4cbd0546d03f6b,Frankie Edgar,Jeremy Stephens,Frankie Edgar,False,Featherweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Keith Peterson,0,0.52,0.35,2,1,289,1,0.22,0,1,0,3,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",r,900,900,5,14,0,0,40,76,33,146,45,81,41,154,29,62,23,133,7,9,4,5,4,5,6,8,33,65,25,136,3,4,7,9,4,7,1,1
2122,c26806c2d554e50c,Khabib Nurmagomedov,Michael Johnson,Khabib Nurmagomedov,False,Lightweight, Submission ,3,151,3 Rnd (5-5-5),John McCarthy,0,0.66,0.33,1,0,524,0,0.24,0,1,0,0,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",r,751,900,2,6,0,0,94,142,19,77,140,190,20,78,93,141,9,51,1,1,7,21,0,0,3,5,5,21,19,77,1,1,0,0,88,120,0,0
2123,8172d8d996335d0a,Rafael Natal,Tim Boetsch,Tim Boetsch,False,Middleweight, KO/TKO ,1,202,3 Rnd (5-5-5),Dan Miragliotta,0,0.27,0.0,0,0,0,1,0.56,0,0,0,4,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",b,202,900,0,1,0,0,5,18,14,25,5,18,14,25,2,13,9,17,1,2,1,4,2,3,4,4,5,18,11,22,0,0,0,0,0,0,3,3
2124,14477908199435e1,Vicente Luque,Belal Muhammad,Vicente Luque,False,Welterweight, KO/TKO ,1,79,3 Rnd (5-5-5),John McCarthy,1,0.42,0,0,0,3,0,0.3,0,0,0,0,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",r,79,900,0,0,0,0,9,21,3,10,9,21,3,10,5,16,2,8,2,3,0,0,2,2,1,2,5,17,3,10,0,0,0,0,4,4,0,0
2125,ef80a6eea892c296,Jim Miller,Thiago Alves,Jim Miller,False,Catch Weight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Keith Peterson,0,0.32,0.8,1,0,384,0,0.32,0,0,0,33,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",r,900,900,4,5,0,0,28,85,36,112,45,105,50,127,19,72,19,90,5,7,11,15,4,6,6,7,22,76,30,100,1,2,3,4,5,7,3,8
2126,706228ddb6076b3f,Liz Carmouche,Katlyn Chookagian,Liz Carmouche,False,Women's Bantamweight, Decision - Split ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.42,0.57,0,0,456,1,0.19,0,0,0,10,11/12/2016,UFC 205: Alvarez vs McGregor,"New York City, New York, USA",r,900,900,4,7,0,0,27,64,22,115,49,88,64,160,6,32,11,94,5,7,5,11,16,25,6,10,21,57,17,104,2,3,3,8,4,4,2,3
2127,9220acccebf14a46,Rafael Dos Anjos,Tony Ferguson,Tony Ferguson,False,Lightweight, Decision - Unanimous ,5,300,5 Rnd (5-5-5-5-5),Herb Dean,0,0.43,0.0,0,0,30,0,0.49,0.0,0,0,0,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",b,1500,1500,0,5,0,2,121,276,199,401,126,281,200,402,84,223,126,312,18,33,28,42,19,20,45,47,119,271,196,397,1,1,3,4,1,4,0,0
2128,c5a8e0098d1024ce,Diego Sanchez,Marcin Held,Diego Sanchez,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.56,0.0,0,0,555,0,0.36,0.0,1,0,18,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,0,1,0,2,46,81,30,82,69,108,57,112,31,62,30,80,12,16,0,2,3,3,0,0,21,52,23,70,0,0,3,4,25,29,4,8
2129,e322eae035f7c00f,Ricardo Lamas,Charles Oliveira,Ricardo Lamas,False,Featherweight, Submission ,2,133,3 Rnd (5-5-5),Jerin Valel,0,0.55,1.0,1,1,147,0,0.72,1.0,2,0,218,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,433,900,1,1,2,2,11,20,13,18,13,22,36,42,7,14,11,16,1,3,1,1,3,3,1,1,8,15,6,9,0,0,1,2,3,5,6,7
2130,43a941e005a2d463,Martin Bravo,Claudio Puelles,Martin Bravo,True,Ultimate Fighter Latin America 3 Lightweight Tournament Title, KO/TKO ,2,115,3 Rnd + OT (5-5-5-5),Keith Peterson,1,0.46,0,0,0,2,0,0.42,0.16,0,0,34,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,415,900,0,0,1,6,56,121,29,68,64,129,29,68,40,97,14,49,14,21,12,16,2,3,3,3,52,114,27,64,2,4,2,4,2,3,0,0
2131,00494c77d2a88f8c,Beneil Dariush,Rashid Magomedov,Beneil Dariush,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.5,0.0,0,0,250,0,0.52,0.5,0,0,163,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,0,5,1,2,60,120,41,78,73,134,79,129,20,61,24,55,28,44,14,20,12,15,3,3,25,71,28,57,35,49,13,19,0,0,0,2
2132,52943c821416dc38,Alexa Grasso,Heather Clark,Alexa Grasso,False,Women's Strawweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Keith Peterson,0,0.48,0.5,0,0,201,0,0.45,0.0,0,0,138,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,1,2,0,4,65,134,40,87,120,200,74,127,28,86,17,59,22,30,16,21,15,18,7,7,35,81,26,70,26,48,14,17,4,5,0,0
2133,51010081d59b4687,Erik Perez,Felipe Arantes,Erik Perez,False,Bantamweight, Decision - Split ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.37,0.6,0,1,426,0,0.5,0,2,1,116,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,3,5,0,0,36,96,34,68,103,177,42,76,21,78,18,48,12,15,5,8,3,3,11,12,11,61,30,62,0,1,1,2,25,34,3,4
2134,588a39cab19065bc,Marco Beltran,Joe Soto,Joe Soto,False,Catch Weight, Submission ,1,97,3 Rnd (5-5-5),Miguel Jimenez,0,0.37,0,0,0,0,0,1.0,1.0,1,0,26,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",b,97,900,0,0,1,1,3,8,2,2,3,9,2,2,1,5,0,0,2,2,0,0,0,1,2,2,2,7,2,2,0,0,0,0,1,1,0,0
2135,23c6a428df1569bc,Erick Montano,Max Griffin,Max Griffin,False,Welterweight, KO/TKO ,1,54,3 Rnd (5-5-5),Jerin Valel,0,0.42,0,0,0,0,0,0.5,0,0,0,13,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",b,54,900,0,0,0,0,3,7,15,30,3,7,15,30,2,5,14,29,0,1,1,1,1,1,0,0,3,7,4,7,0,0,0,1,0,0,11,22
2136,29df50b2ea446361,Henry Briones,Douglas Silva de Andrade,Douglas Silva de Andrade,False,Bantamweight, KO/TKO ,3,153,3 Rnd (5-5-5),Keith Peterson,0,0.46,0.0,0,0,2,1,0.45,1.0,0,0,10,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",b,753,900,0,1,1,1,67,144,72,158,69,146,72,158,33,100,57,138,31,40,8,13,3,4,7,7,63,136,68,153,4,7,3,4,0,1,1,1
2137,2c39797c6574ff29,Sam Alvey,Alex Nicholson,Sam Alvey,False,Middleweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.45,0.0,0,0,40,0,0.45,0,0,0,0,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,0,2,0,0,63,138,82,182,65,140,82,182,39,110,51,141,13,15,16,25,11,13,15,16,62,136,81,180,1,2,1,2,0,0,0,0
2138,c1e039419a671b9e,Marco Polo Reyes,Jason Novelli,Marco Polo Reyes,False,Lightweight, Decision - Split ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.3,0,0,0,153,0,0.23,0.33,0,0,64,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,0,0,1,3,50,166,29,126,67,183,51,151,20,122,16,107,18,28,3,8,12,16,10,11,39,154,27,123,0,0,0,0,11,12,2,3
2139,4fa26e1e88583ab5,Enrique Barzola,Chris Avila,Enrique Barzola,False,Featherweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Miguel Jimenez,0,0.56,0.58,0,0,426,0,0.27,0,0,0,0,11/05/2016,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",r,900,900,7,12,0,0,72,127,29,105,129,231,41,121,29,76,24,99,12,18,4,5,31,33,1,1,59,107,24,98,5,8,4,6,8,12,1,1
2140,eaa63c8fb9379426,Michael Bisping,Dan Henderson,Michael Bisping,True,UFC Middleweight Title, Decision - Unanimous ,5,300,5 Rnd (5-5-5-5-5),Yves Lavigne,0,0.35,0,0,0,1,2,0.36,0.25,0,0,103,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",r,1500,1500,0,0,1,4,119,335,81,220,130,348,87,227,90,293,46,182,10,17,6,7,19,25,29,31,116,326,71,194,1,5,2,6,2,4,8,20
2141,ebc7ec239faf7b0b,Vitor Belfort,Gegard Mousasi,Gegard Mousasi,False,Middleweight, KO/TKO ,2,163,3 Rnd (5-5-5),Marc Goddard,0,0.3,0,0,0,0,0,0.5,0.25,0,0,92,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,463,900,0,0,1,4,8,26,57,114,9,27,65,124,5,21,41,95,3,5,4,7,0,0,12,12,6,23,29,57,2,3,14,30,0,0,14,27
2142,451d7d8c2a6bacb3,Ovince Saint Preux,Jimi Manuwa,Jimi Manuwa,False,Light Heavyweight, KO/TKO ,2,158,3 Rnd (5-5-5),Leon Roberts,0,0.34,0.66,0,0,206,1,0.68,0.0,1,0,30,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,458,900,2,3,0,3,13,38,32,47,17,44,33,48,7,29,12,25,4,7,9,11,2,2,11,11,10,34,20,32,2,3,12,14,1,1,0,1
2143,17067cf55726c673,Stefan Struve,Daniel Omielanczuk,Stefan Struve,False,Heavyweight, Submission ,2,101,3 Rnd (5-5-5),Kevin Sataki,0,0.39,0.5,1,0,165,0,0.46,0.0,0,0,70,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",r,401,900,2,4,0,1,9,23,14,30,12,26,21,39,3,10,6,17,6,13,2,6,0,0,6,7,8,21,12,27,1,1,2,3,0,1,0,0
2144,23253ebb1d86d8b4,Mirsad Bektic,Russell Doane,Mirsad Bektic,False,Featherweight, Submission ,1,262,3 Rnd (5-5-5),Yves Lavigne,0,0.4,0.66,2,0,201,0,0.4,0,0,0,0,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",r,262,900,4,6,0,0,4,10,6,15,20,27,6,16,4,10,3,9,0,0,0,1,0,0,3,5,4,10,4,11,0,0,1,1,0,0,1,3
2145,2f9a8807807b80d6,Brad Pickett,Iuri Alcantara,Iuri Alcantara,False,Bantamweight, Submission ,1,119,3 Rnd (5-5-5),Marc Goddard,0,0.33,0,0,0,11,1,0.66,0,2,0,29,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,119,900,0,0,0,0,1,3,26,39,1,3,26,39,0,1,22,33,1,1,4,6,0,1,0,0,0,2,10,21,1,1,1,1,0,0,15,17
2146,3be121d4f5460893,Davey Grant,Damian Stasiak,Damian Stasiak,False,Bantamweight, Submission ,3,176,3 Rnd (5-5-5),Kevin Sataki,0,0.42,1.0,0,0,89,0,0.25,0.44,1,1,255,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,776,900,2,2,4,9,36,84,10,39,44,93,18,47,23,67,7,27,11,14,3,12,2,3,0,0,20,56,8,35,13,22,1,3,3,6,1,1
2147,47dfd70b5780d68a,Leon Edwards,Albert Tumenov,Leon Edwards,False,Welterweight, Submission ,3,181,3 Rnd (5-5-5),Yves Lavigne,0,0.22,0.3,1,0,272,0,0.38,0,0,0,0,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",r,781,900,3,10,0,0,16,72,32,83,31,89,34,86,7,55,28,75,7,14,3,7,2,3,1,1,14,69,31,80,2,3,1,3,0,0,0,0
2148,8794b5f9a591daf6,Lukasz Sajewski,Marc Diakiese,Marc Diakiese,False,Lightweight, KO/TKO ,2,280,3 Rnd (5-5-5),Leon Roberts,0,0.38,0.33,0,0,215,0,0.41,1.0,0,0,7,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,580,900,2,6,1,1,21,54,48,116,25,59,61,129,8,39,36,99,12,13,5,9,1,2,7,8,13,42,34,86,1,4,13,29,7,8,1,1
2149,85bec51d0bdf511f,Danny Roberts,Mike Perry,Mike Perry,False,Welterweight, KO/TKO ,3,280,3 Rnd (5-5-5),Marc Goddard,0,0.33,0.0,0,0,0,1,0.42,0,0,0,102,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",b,880,900,0,4,0,0,81,239,90,214,81,239,103,228,53,199,78,195,6,16,5,12,22,24,7,7,79,234,57,162,2,5,15,31,0,0,18,21
2150,87b61c1d72232a84,Leonardo Santos,Adriano Martins,Leonardo Santos,False,Lightweight, Decision - Split ,3,300,3 Rnd (5-5-5),Kevin Sataki,0,0.32,0.0,0,0,0,0,0.4,0,0,0,0,10/08/2016,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",r,900,900,0,1,0,0,23,70,34,83,23,70,34,84,9,47,8,48,7,16,6,10,7,7,20,25,22,69,34,83,1,1,0,0,0,0,0,0
2151,8793208907eca67f,John Lineker,John Dodson,John Lineker,False,Bantamweight, Decision - Split ,5,300,5 Rnd (5-5-5-5-5),John McCarthy,0,0.28,0,0,0,0,0,0.52,0.0,0,0,23,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",r,1500,1500,0,0,0,6,93,322,101,191,94,323,101,191,47,223,56,140,35,84,26,30,11,15,19,21,83,300,98,186,10,22,3,5,0,0,0,0
2152,3a8cc4cda195d758,Will Brooks,Alex Oliveira,Alex Oliveira,False,Lightweight, KO/TKO ,3,210,3 Rnd (5-5-5),Herb Dean,0,0.94,0.5,0,0,225,0,0.81,0.4,1,0,491,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,810,900,4,8,4,10,16,17,48,59,29,37,80,102,2,2,21,27,9,10,11,12,5,5,16,20,5,5,6,10,9,10,28,33,2,2,14,16
2153,21b361d723fcf3cd,Joshua Burkman,Zak Ottow,Zak Ottow,False,Welterweight, Decision - Split ,3,300,3 Rnd (5-5-5),John McCarthy,0,0.37,0.25,0,0,76,0,0.43,0.0,1,0,9,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,900,900,1,4,0,2,47,126,65,149,50,129,80,165,12,74,31,106,8,19,14,20,27,33,20,23,42,120,62,144,5,6,2,3,0,0,1,2
2154,b43dfe6743160a66,Louis Smolka,Brandon Moreno,Brandon Moreno,False,Flyweight, Submission ,1,143,3 Rnd (5-5-5),Dan Miragliotta,0,0.53,1.0,0,0,17,0,0.72,1.0,2,0,97,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,143,900,1,1,1,1,7,13,8,11,17,23,21,24,6,12,7,10,1,1,1,1,0,0,0,0,2,8,3,4,0,0,1,1,5,5,4,6
2155,a27a9b7b8194e8fc,Henrique da Silva,Joachim Christensen,Henrique da Silva,False,Light Heavyweight, Submission ,2,283,3 Rnd (5-5-5),John McCarthy,0,0.57,0,1,1,173,1,0.4,0,0,0,168,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",r,583,900,0,0,0,0,44,76,50,124,53,85,96,177,17,44,42,114,23,27,4,6,4,5,4,4,25,49,27,88,16,20,11,18,3,7,12,18
2156,11b369120409d2aa,Hacran Dias,Andre Fili,Andre Fili,False,Featherweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Dan Miragliotta,0,0.36,0.3,1,0,333,1,0.36,0.5,0,1,140,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,900,900,4,13,1,2,25,69,45,124,46,91,72,151,20,60,34,107,2,6,3,6,3,3,8,11,20,60,24,83,1,2,1,4,4,7,20,37
2157,412735f3e0b66ea6,Shamil Abdurakhimov,Walt Harris,Shamil Abdurakhimov,False,Heavyweight, Decision - Split ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.36,0.12,0,0,44,0,0.33,0,1,0,29,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",r,900,900,1,8,0,0,47,128,33,98,52,135,36,101,21,91,21,79,6,10,7,12,20,27,5,7,39,108,24,83,7,16,9,15,1,4,0,0
2158,958f6e5b79ff8c33,Keita Nakamura,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Dave Hagen,0,0.41,0.83,0,0,461,0,0.28,1.0,2,0,76,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,900,900,5,6,1,1,24,58,34,120,64,113,45,131,21,53,24,105,3,5,6,10,0,0,4,5,16,46,25,101,3,5,5,12,5,7,4,7
2159,ba7250ef080d1603,Nate Marquardt,Tamdan McCrory,Nate Marquardt,False,Middleweight, KO/TKO ,2,284,3 Rnd (5-5-5),John McCarthy,1,0.61,1.0,0,0,301,0,0.3,0,0,0,6,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",r,584,900,2,2,0,0,24,39,16,52,48,65,19,55,11,22,5,38,9,11,4,6,4,6,7,8,19,33,16,51,1,2,0,1,4,4,0,0
2160,1cca8ba792f1e1d9,Jonathan Wilson,Ion Cutelaba,Ion Cutelaba,False,Light Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.38,0,0,0,24,0,0.31,0.0,0,0,8,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,900,900,0,0,0,1,30,78,89,283,32,80,92,286,21,69,59,246,6,6,20,27,3,3,10,10,30,74,68,240,0,4,21,43,0,0,0,0
2161,4efbd869aa0211d2,Cody East,Curtis Blaydes,Curtis Blaydes,False,Heavyweight, KO/TKO ,2,122,3 Rnd (5-5-5),Dave Hagen,0,0.44,1.0,0,0,24,0,0.64,0.83,0,0,268,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,422,900,3,3,5,6,21,47,52,81,40,68,109,149,17,43,41,69,0,0,7,8,4,4,4,4,15,38,10,21,4,5,6,12,2,4,36,48
2162,98e3b4d05ecc36a2,Kelly Faszholz,Ketlen Vieira,Ketlen Vieira,False,Women's Bantamweight, Decision - Split ,3,300,3 Rnd (5-5-5),Dan Miragliotta,0,0.42,0.0,0,0,45,0,0.22,0.66,0,0,504,10/01/2016,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b,900,900,0,1,4,6,44,104,13,57,113,178,67,120,26,79,11,55,14,21,0,0,4,4,2,2,30,79,12,50,11,18,0,4,3,7,1,3
2163,76c5f66afe6ab192,Cristiane Justino,Lina Lansberg,Cristiane Justino,False,Catch Weight, KO/TKO ,2,149,5 Rnd (5-5-5-5-5),Mario Yamasaki,0,0.66,1.0,0,0,344,0,0.6,0.0,0,0,25,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,449,1500,2,2,0,1,84,127,14,23,100,144,24,35,49,85,2,8,32,39,11,14,3,3,1,1,26,46,1,4,31,38,13,16,27,43,0,3
2164,50935ae1627fc89b,Renan Barao,Phillipe Nover,Renan Barao,False,Featherweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),John McCarthy,0,0.42,1.0,0,0,91,0,0.27,0,0,0,0,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,900,900,3,3,0,0,64,151,39,141,64,152,54,157,27,98,25,119,14,22,10,17,23,31,4,5,58,142,32,133,6,9,6,7,0,0,1,1
2165,5c5ed0416e881faf,Roy Nelson,Antonio Silva,Roy Nelson,False,Heavyweight, KO/TKO ,2,250,3 Rnd (5-5-5),John McCarthy,1,0.54,0.0,0,0,92,0,0.44,0.0,0,0,19,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,550,900,0,1,0,2,36,66,27,61,38,68,46,81,25,54,7,35,4,5,9,15,7,7,11,11,20,48,24,56,11,13,3,5,5,5,0,0
2166,845907142e023077,Francisco Trinaldo,Paul Felder,Francisco Trinaldo,False,Lightweight, TKO - Doctor's Stoppage ,3,145,3 Rnd (5-5-5),Osiris Maia,0,0.47,0.33,0,0,262,0,0.39,0,0,0,27,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,745,900,1,3,0,0,32,67,33,84,42,85,38,90,16,48,10,52,13,16,11,19,3,3,12,13,20,51,28,74,7,11,4,9,5,5,1,1
2167,66b8f3426f36fdf7,Thiago Santos,Eric Spicely,Eric Spicely,False,Middleweight, Submission ,1,178,3 Rnd (5-5-5),John McCarthy,0,0.22,0,0,0,65,0,0.62,0.5,1,0,82,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",b,178,900,0,0,1,2,2,9,5,8,4,11,7,10,1,8,5,8,1,1,0,0,0,0,0,0,1,8,1,3,0,0,2,3,1,1,2,2
2168,c29b63d6cd2ba413,Godofredo Pepey,Mike de la Torre,Godofredo Pepey,False,Featherweight, Submission ,1,183,3 Rnd (5-5-5),Mario Yamasaki,0,0.61,0.5,2,0,94,0,0.33,0,0,0,14,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,183,900,1,2,0,0,24,39,6,18,27,43,17,30,22,36,6,18,2,3,0,0,0,0,0,0,14,26,6,18,10,11,0,0,0,2,0,0
2169,6f2a4a2f769eb9e3,Gilbert Burns,Michel Prazeres,Michel Prazeres,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Osiris Maia,0,0.37,0.25,0,0,0,0,0.39,0.71,0,0,69,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",b,900,900,1,4,5,7,46,122,67,169,46,122,70,176,24,94,30,113,13,15,15,26,9,13,22,30,40,112,63,156,5,9,2,5,1,1,2,8
2170,0408a452fb5c3e14,Rani Yahya,Michinori Tanaka,Rani Yahya,False,Bantamweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Fernando Portella,0,0.55,0.63,1,1,423,0,0.58,0.25,0,2,354,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,900,900,7,11,1,4,10,18,20,34,19,28,121,144,4,11,10,22,2,2,3,3,4,5,7,9,9,17,5,17,1,1,0,0,0,0,15,17
2171,39c16381a9722735,Jussier Formiga,Dustin Ortiz,Jussier Formiga,False,Flyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Camila Albuquerque,0,0.23,0.33,2,0,549,0,0.2,0.0,0,2,177,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,900,900,1,3,0,2,8,34,13,65,55,90,119,188,2,27,7,53,2,3,4,8,4,4,2,4,6,32,8,51,1,1,3,7,1,1,2,7
2172,0e9b7e682e0a79f1,Erick Silva,Luan Chagas,Erick Silva,False,Welterweight, Submission ,3,237,3 Rnd (5-5-5),Osiris Maia,1,0.47,0,2,1,190,2,0.4,0.25,0,0,152,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,837,900,0,0,1,4,55,116,41,101,62,125,44,106,41,98,27,79,8,12,8,14,6,6,6,8,36,79,30,81,2,3,2,3,17,34,9,17
2173,1afa8d6ae4d8a5b2,Alan Patrick,Stevie Ray,Alan Patrick,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.58,0.62,1,0,732,0,0.22,0,1,0,92,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,900,900,5,8,0,0,7,12,2,9,60,75,56,65,7,11,2,9,0,1,0,0,0,0,0,0,3,6,0,7,0,0,0,0,4,6,2,2
2174,5948876f1d80c21a,Vicente Luque,Hector Urbina,Vicente Luque,False,Welterweight, KO/TKO ,1,60,3 Rnd (5-5-5),Fernando Portella,1,0.5,0,0,0,1,0,0.29,0.0,0,0,16,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",r,60,900,0,0,0,1,11,22,5,17,11,22,5,17,11,22,4,15,0,0,0,1,0,0,1,1,8,18,5,17,3,4,0,0,0,0,0,0
2175,fae3f395669b7285,Glaico Franca Moreira,Gregor Gillespie,Gregor Gillespie,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Camila Albuquerque,0,0.42,0,0,0,3,0,0.45,0.26,0,0,660,9/24/2016,UFC Fight Night: Cyborg vs. Lansberg,"Brasilia, Distrito Federal, Brazil",b,900,900,0,0,5,19,43,102,41,90,71,133,109,172,42,98,35,83,1,4,0,1,0,0,6,6,15,68,23,63,27,33,3,5,1,1,15,22
