,fighter_name,id
6485,Johnny Bedford,ffc3e6daaa6da0b7
6486,Cody Gibson,700a674c042b7a96
6487,Marcelo Guimaraes,0c9c0a43d3f3f49d
6488,Andy Enz,993d385f5a475375
6489,Ray Borg,a4de54ea806fb525
6490,Shane Howell,a7de976620f2ed13
6491,Aleksei Oleinik,98c23cb6da5b3352
6492,Anthony Hamilton,c727c7d31c50c4cf
6493,James Te Huna,f5431394fb284bb9
6494,Nate Marquardt,a8e6a69796280f17
6495,Soa Palelei,60029bcf496bd707
6496,Jared Rosholt,91ea901c458e95dd
6497,Hatsu Hioki,ef7fa30364cbe7f2
6498,Charles Oliveira,07225ba28ae309b6
6499,Robert Whittaker,e1147d3d2dabe1ce
6500,Mike Rhodes,b7ad576b8ae115e6
6501,Jake Matthews,a845f0735bc67405
6502,Dashon Johnson,36207c58e854cae5
6503,Richie Vaculik,54578e5927adea53
6504,Roldan Sangcha'an,57887765f831e228
6505,Chris Indich,d5b7fac960e58920
6506,Vik Grujic,1e7483dbff40b84b
6507,Neil Magny,84b3e7d38f2d2ec5
6508,Rodrigo de Lima,a4dc47001f202bcd
6509,Dan Hooker,193b9d1858bc4df3
6510,Ian Entwistle,d7adfcfdf7c6c1f8
6511,Gian Villante,fcd448a2fe1a23cc
6512,Sean O'Connell,cb52f9490c2dc069
6513,Demetrious Johnson,8a304bfd6bf04a57
6514,Ali Bagautinov,3dd92ff9fb0412b3
6515,Rory MacDonald,cbd5d3cdd862e90e
6516,Tyron Woodley,effd9de9937996f8
6517,Ryan Bader,c0ab242c40decc55
6518,Rafael Cavalcante,5c1ca0c72b599a3c
6519,Andrei Arlovski,3738e68d2261e60f
6520,Brendan Schaub,89a407032911e27e
6521,Ovince Saint Preux,50db8711c70196cd
6522,Ryan Jimmo,bc3ec52ef70fc155
6523,Daniel Sarafian,7e47047d0971d566
6524,Kiichi Kunimoto,71df36d6d8cf0d74
6525,Valerie Letourneau,46a2f24feb258ae0
6526,Elizabeth Phillips,dcbf01d605681ad1
6527,Yves Jabouin,b4eeac608fc82f88
6528,Mike Easton,bc7230f231701d66
6529,Kajan Johnson,633a45d131192ffe
6530,Tae Hyun Bang,9a2d3567abc02e34
6531,Roland Delorme,173acb3f920082b8
6532,Michinori Tanaka,64788ee44b062ded
6533,Jason Saggo,4ac1ecf8ce59ef23
6534,Josh Shockley,1d36f1ac66cf689d
6535,Benson Henderson,2676b28836a5a836
6536,Rustam Khabilov,9b7694d064a8a0ad
6537,Diego Sanchez,82e7929bf6c2b689
6538,Ross Pearson,4f732e58ed907eff
6539,John Dodson,99506df1af6c8b3b
6540,John Moraga,92437c6775b3f7d1
6541,Rafael Dos Anjos,6a2f7c151031653d
6542,Jason High,e5d03e4d966126bd
6543,Yves Edwards,5f04e3d58d9ce982
6544,Piotr Hallmann,a3be148af5c7b088
6545,Erik Perez,af62f99eb7606308
6546,Bryan Caraway,5ef0088c1b19beeb
6547,Yaotzin Meza,3623bd267a2eef2e
6548,Sergio Pettis,de75d1c45a39e221
6549,Bobby Voelker,fb8a3025ae722e64
6550,Lance Benoist,5431dccc09118234
6551,Scott Jorgensen,0b64d0fed453ef7f
6552,Danny Martinez,8a9c6c4301f6d088
6553,Jon Tuck,53ec9cb470e1a4ea
6554,Jake Lindsey,33e00249ef08d3a4
6555,Patrick Cummins,e51e5cb722bd47a8
6556,Roger Narvaez,3a12a2f096a6d975
6557,Stipe Miocic,d28dee5c705991df
6558,Fabio Maldonado,1fb80f46d3c105d9
6559,Vitor Miranda,4bcb6eb12b4ad4aa
6560,Antonio Carlos Junior,52e76bb4b3e852f3
6561,Marcio Alexandre Junior,d53482bef23235ba
6562,Warlley Alves,d317a5e2b3f88c5f
6563,Demian Maia,427b5953ac8e3a27
6564,Alexander Yakovlev,d06f8869449ba7bd
6565,Rony Jason,b71ce838b01f2cad
6566,Robert Peralta,960d6cae8879ba2b
6567,Rodrigo Damm,a20d7dfaba74c067
6568,Rashid Magomedov,7ea1f74cef32f906
6569,Elias Silverio,52ba464d9068d871
6570,Ernest Chavez,b406da701c479076
6571,Paulo Thiago,30a09e43f15f1d75
6572,Gasan Umalatov,7a39bbac8cc0fa70
6573,Edimilson Souza,6c7020b859c7a3ce
6574,Mark Eddiva,40ff198adda94b9f
6575,Ricardo Abreu,aa6e591c2a2cdecd
6576,Wagner Silva,fb79582c410d049e
6577,Marcos Rogerio de Lima,ab943cd2c3c17825
6578,Richardson Moreira,9147679e1a4ad4a3
6579,Pedro Munhoz,6bd02119599741a4
6580,Matt Hobar,b57edace7b647f07
6581,Mark Munoz,179f1948dc234f1f
6582,Gegard Mousasi,232c582f29f8f65e
6583,Francis Carmont,3591d0d5d382a381
6584,CB Dollaway,5d7bdab5e03e3216
6585,Luke Barnatt,172c2135e70f87b7
6586,Sean Strickland,0d8011111be000b2
6587,Tom Niinimaki,5fceb45939fc0c8a
6588,Niklas Backstrom,39cc64bf0a269db9
6589,Nick Hein,2816ced060a21be3
6590,Drew Dober,519e4fe37ce9ff75
6591,Magnus Cedenblad,0e21976afc92e4d1
6592,Krzysztof Jotko,4e06913c91da5200
6593,Vaughan Lee,8bb6f4479685bbcc
6594,Iuri Alcantara,2f95a3c6d58b2aad
6595,Peter Sobotta,1fcfc3709fe58151
6596,Pawel Pawlak,9310418684bc896f
6597,Andy Ogle,b6c4451cb13c9303
6598,Maximo Blanco,4a1329cc8eb0928a
6599,Viktor Pesta,202b0467521c9d6f
6600,Ruslan Magomedov,369e1ce458ef50a6
6601,Renan Barao,2c99576fefe53c7c
6602,TJ Dillashaw,c849740a3ff51931
6603,Daniel Cormier,d967f0128c323de6
6604,Dan Henderson,1ccf4e7caff270df
6605,Robbie Lawler,f2925e6db404bf1d
6606,Jake Ellenberger,d81ac739417d7f53
6607,Takeya Mizugaki,48e093ea1f43a053
6608,Francisco Rivera,7ea4a9f07df33a45
6609,Jamie Varner,a54fc2d6fc224dc3
6610,James Krause,8f6a18831a120817
6611,Michael Chiesa,c58f51dedb310998
6612,Francisco Trinaldo,a8283a4f415e1eb9
6613,Tony Ferguson,22a92d7f62195791
6614,Katsunori Kikuno,44470bfd9483c7ad
6615,Chris Holdsworth,fc60ecf0671b9489
6616,Chico Camus,32be4b7f7de1c905
6617,Al Iaquinta,59279a7c978f7da0
6618,Mitch Clarke,c76ec2bc3a57666a
6619,Anthony Njokuani,6bf5a7d3e081ade2
6620,Vinc Pichel,c77a953488e5607d
6621,Sam Sicilia,b8aef0faf4ce9b31
6622,Aaron Phillips,34c2b3656f88f7ef
6623,David Michaud,49f4b511932f71e9
6624,Li Jingliang,e64b96c07d7ce999
6625,Matt Brown,31123249b0bbf52e
6626,Erick Silva,5866fc86183a9fb8
6627,Constantinos Philippou,05560764359161e4
6628,Lorenz Larkin,9450848a71d53776
6629,Erik Koch,99bd87a300079ed9
6630,Daron Cruickshank,5f99b2bafb10305f
6631,Neil Magny,84b3e7d38f2d2ec5
6632,Tim Means,4b47e71384a9522f
6633,Soa Palelei,60029bcf496bd707
6634,Ruan Potts,7e208569469c8bc8
6635,Chris Cariaso,b2e3aca4cd363477
6636,Louis Smolka,d2bc285ead803db0
6637,Ed Herman,06f36cf4bd97ec77
6638,Rafael Natal,0dba4df5f34d5ff0
6639,Kyoji Horiguchi,98aa60cf58071fd6
6640,Darrell Montague,bffeb123b21c9aad
6641,Yan Cabral,7cdd3e5d3aa9cb39
6642,Zak Cummings,4ba8d454f762005d
6643,Eddie Wineland,fc9a9559a05f2704
6644,Johnny Eduardo,528c24b99fbaab79
6645,Manvel Gamburyan,cc6f9d1e89f3449a
6646,Nik Lentz,6fb1ba67bef41b37
6647,Justin Salas,9b198c73e3d0d289
6648,Ben Wall,1ad381c8994c4e5b
6649,Anthony Lapsley,f3a853544e4413c4
6650,Albert Tumenov,ff6a1f63c254127e
6651,Jon Jones,07f72a2a7591b409
6652,Glover Teixeira,7ff97850e8c32bda
6653,Phil Davis,902ab9197b83d0db
6654,Anthony Johnson,365fee2da473b177
6655,Luke Rockhold,00e11b5c8b7bfeeb
6656,Tim Boetsch,c80095f6092271a7
6657,Jim Miller,d1941565abf50b16
6658,Yancy Medeiros,813550bc53b15fb0
6659,Max Holloway,150ff4cc642270b9
6660,Andre Fili,8fd808923cffff82
6661,Joseph Benavidez,80eacd4da0617c57
6662,Tim Elliott,c96d9178c9ed9e62
6663,Takanori Gomi,3be081c29bf734d9
6664,Isaac Vallie-Flagg,c295de4e10acd4c9
6665,Jessamyn Duke,a7ddae0be8b78147
6666,Bethe Correia,673ea7dcc786b1b3
6667,Danny Castillo,d1e7fc58d4225cdf
6668,Charlie Brenneman,98f6da59d765ec94
6669,Chris Beal,55f446032177b119
6670,Patrick Williams,39330403ad27c2bb
6671,Fabricio Werdum,492b202d2064e7a9
6672,Travis Browne,3236bf606fe9fa5b
6673,Miesha Tate,b96619b3acd7d9da
6674,Liz Carmouche,51a0c09cbe9b8472
6675,Donald Cerrone,1d00756835ca67c9
6676,Edson Barboza,64a50dad704d1d49
6677,Brad Tavares,0c6d9ea8306c029e
6678,Yoel Romero,f77c68bb4be8516d
6679,Rafael Dos Anjos,6a2f7c151031653d
6680,Khabib Nurmagomedov,032cc3922d871c7f
6681,Thiago Alves,31ee470ef5dc8d7f
6682,Seth Baczynski,fd5b6598a3b70c0a
6683,Jorge Masvidal,47b9e0e7703a4868
6684,Pat Healy,50d2f0018bcf9eef
6685,Estevan Payan,d0a5ef38a7778ac2
6686,Alex White,c17041f1bb5768d8
6687,Caio Magalhaes,0c5c66ddd1886b83
6688,Luke Zachrich,2284092f8b63273b
6689,Jordan Mein,2aa49b3766a59bcd
6690,Hernani Perpetuo,575360be653ad6a6
6691,Dustin Ortiz,f53c1f4ceeed8c08
6692,Ray Borg,a4de54ea806fb525
6693,Mirsad Bektic,cbd3e590a85b18c5
6694,Chas Skelly,4bd6b4800070b069
6695,Derrick Lewis,d3df1add9d9a7efb
6696,Jack May,2c6e81426dd7573c
6697,Michael Bisping,2b93ebd9f5417ad2
6698,Tim Kennedy,3c660c90d48fc80d
6699,Patrick Cote,9fa3bd637edd9aa2
6700,Kyle Noke,7339d340aa2889cb
6701,Sheldon Westcott,ec2d13a87d3d9541
6702,Elias Theodorou,34f88592c0ab7a54
6703,Chad Laprise,c03a5022f8439f2a
6704,Olivier Aubin-Mercier,55ee431411ccf07a
6705,Dustin Poirier,029eaff01e6bb8f0
6706,Akira Corassani,3f52ce18fb98008f
6707,Sam Stout,501b07aec9b8fc2d
6708,KJ Noons,b7ffa72aa148599a
6709,Sarah Kaufman,36df8e119aec6175
6710,Leslie Smith,76984112f697631f
6711,Ryan Jimmo,bc3ec52ef70fc155
6712,Sean O'Connell,cb52f9490c2dc069
6713,George Roop,3c0437fbeda06962
6714,Dustin Kimura,fe91d254db77a7fc
6715,Mark Bocek,cf9d24e4bd0cf2ce
6716,Mike de la Torre,1971869b7e054261
6717,Nordine Taleb,49858bf46dabf6fb
6718,Vik Grujic,1e7483dbff40b84b
6719,Richard Walsh,303a05a7aa3ff761
6720,Chris Indich,d5b7fac960e58920
6721,Mitch Gagnon,b8592b4a383696cd
6722,Tim Gorman,c10eb2f12c489f6d
6723,Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd
6724,Roy Nelson,3f7c14c7eca7195d
6725,Clay Guida,c47df9303d318c67
6726,Tatsuya Kawajiri,80d918336163b80c
6727,John Howard,fc31f896cde2bc2e
6728,Ryan LaFlare,4c7781da8c6cae93
6729,Ramsey Nijem,22aa91e402d0fe1f
6730,Beneil Dariush,08af939f41b5a57b
6731,Jared Rosholt,91ea901c458e95dd
6732,Daniel Omielanczuk,470fedbc8563ac47
6733,Thales Leites,cfb65863d5099327
6734,Trevor Smith,f797f0c57a83353e
6735,Alan Omer,f2ad06f1007c481a
6736,Jim Alers,fe5a9547479396ab
6737,Rani Yahya,94527830000ab715
6738,Johnny Bedford,ffc3e6daaa6da0b7
6739,Mauricio Rua,140745cbbcb023ac
6740,Dan Henderson,1ccf4e7caff270df
6741,Cezar Ferreira,dbc17725b887860a
6742,CB Dollaway,5d7bdab5e03e3216
6743,Leonardo Santos,9c65736747ca92ec
6744,Norman Parke,14ff46596ad80609
6745,Fabio Maldonado,1fb80f46d3c105d9
6746,Gian Villante,fcd448a2fe1a23cc
6747,Michel Prazeres,e51fcd9cd84c0b93
6748,Mairbek Taisumov,8f5c8850b2484173
6749,Rony Jason,b71ce838b01f2cad
6750,Steven Siler,d188a3b817860ec6
6751,Ronny Markes,bd21a1e3d41c97ee
6752,Thiago Santos,dea070ed4a2a8281
6753,Jussier Formiga,b102c26727306ab6
6754,Scott Jorgensen,0b64d0fed453ef7f
6755,Thiago Perpetuo,c1a5d3843596df92
6756,Kenny Robertson,6e0273f9478be71e
6757,Francimar Barroso,b69f24c500d783e7
6758,Hans Stringer,523f6ad11dbe9b53
6759,Godofredo Pepey,fa37628269132d1a
6760,Noad Lahat,9f755fb04cc21499
6761,Johny Hendricks,0941df56f6ac954b
6762,Robbie Lawler,f2925e6db404bf1d
6763,Carlos Condit,f9f07bb5a43535ed
6764,Tyron Woodley,effd9de9937996f8
6765,Diego Sanchez,82e7929bf6c2b689
6766,Myles Jury,08e908ed6d18d6a0
6767,Jake Shields,fe435e440b5de0ff
6768,Hector Lombard,db1f2ed63b54b9a7
6769,Ovince Saint Preux,50db8711c70196cd
6770,Nikita Krylov,1091d4d957141094
6771,Kelvin Gastelum,8c0580d4fff106c1
6772,Rick Story,5b5307450405abf0
6773,Raquel Pennington,fc169c387b4b465d
6774,Jessica Andrade,6a1901c62ab3870f
6775,Dennis Bermudez,6f242453c91a5af0
6776,Jimy Hettes,893d51aaf024eddd
6777,Sean Spencer,ab850a77a0fa487d
6778,Alex Garcia,a2b12c3f3d60ff69
6779,Renee Forte,44bc27bfa76dcd9e
6780,Francisco Trevino,97a6bbe6e6566a94
6781,Will Campuzano,901cddcbfa079097
6782,Justin Scoggins,9fa568ad2bf2cb0b
6783,Robert McDaniel,5cafbc97dba2e797
6784,Sean Strickland,0d8011111be000b2
6785,Daniel Pineda,361d49960a196976
6786,Robert Whiteford,1dafccb62a0f98ec
6787,Alexander Gustafsson,3c6976f8182d9527
6788,Jimi Manuwa,1e1dbd1cc5a7469e
6789,Michael Johnson,511e82663651438d
6790,Melvin Guillard,ccd1299e0345e0ce
6791,Brad Pickett,c945adc22c2bfe8f
6792,Neil Seery,49a74b9fb2e45fdf
6793,Gunnar Nelson,fd55393021a8c255
6794,Omari Akhmedov,16690d100f995f8f
6795,Cyrille Diabate,43563a32c3f10e95
6796,Ilir Latifi,e9a3aeb207578eea
6797,Luke Barnatt,172c2135e70f87b7
6798,Mats Nilsson,a9bcf8717dd12532
6799,Brad Scott,34e552520a934063
6800,Claudio Silva,6f7c616b98e18c29
6801,Igor Araujo,dbea8c1cb327ab3d
6802,Danny Mitchell,c06d554ce1713fd3
6803,Phil Harris,ba043b03eb799063
6804,Louis Gaudinot,b72a60a0cadff408
6805,Dong Hyun Kim,9bcf8603ceb25680
6806,John Hathaway,28f3c2258a1d8874
6807,Sai Wang,efb9a43415a56d34
6808,Zhang Lipeng,7b310409440c9102
6809,Matt Mitrione,ba280572acfba13f
6810,Shawn Jordan,ca2efc9d7d523c43
6811,Hatsu Hioki,ef7fa30364cbe7f2
6812,Ivan Menjivar,5755960ebd0b16f6
6813,Kazuki Tokudome,c4af2feb4b58bc3b
6814,Yui Chul Nam,a00ec21cfbba17b6
6815,Nam Phan,80dbeb1dd5b53e64
6816,Vaughan Lee,8bb6f4479685bbcc
6817,Albert Cheng,d8d7b24d276c8cb0
6818,Anying Wang,69e8c632135af48b
6819,Jumabieke Tuerxun,1ed32eaaba9ffe10
6820,Mark Eddiva,40ff198adda94b9f
6821,Ronda Rousey,8bdac25ce0bb874d
6822,Sara McMann,7be74a12d7352df2
6823,Daniel Cormier,d967f0128c323de6
6824,Patrick Cummins,e51e5cb722bd47a8
6825,Rory MacDonald,cbd5d3cdd862e90e
6826,Demian Maia,427b5953ac8e3a27
6827,Mike Pyle,f5990c11974d8e9c
6828,TJ Waldburger,8f2939f5fd9cca1e
6829,Robert Whittaker,e1147d3d2dabe1ce
6830,Stephen Thompson,4a28cb716c19157a
6831,Alexis Davis,4c2d90e335e6df19
6832,Jessica Eye,f72465a784c1b084
6833,Raphael Assuncao,2f13e4020cea5b38
6834,Pedro Munhoz,6bd02119599741a4
6835,Cody Gibson,700a674c042b7a96
6836,Aljamain Sterling,cb696ebfb6598724
6837,Zach Makovsky,57ab4d7c0bc09a30
6838,Josh Sampo,f65dcb22dada2223
6839,Rafaello Oliveira,15b1b21cd743d652
6840,Erik Koch,99bd87a300079ed9
6841,Ernest Chavez,b406da701c479076
6842,Yosdenis Cedeno,3e61082025db8137
6843,Lyoto Machida,f7a7f7118d4b01b6
6844,Gegard Mousasi,232c582f29f8f65e
6845,Jacare Souza,7a703c565ccaa18f
6846,Francis Carmont,3591d0d5d382a381
6847,Erick Silva,5866fc86183a9fb8
6848,Takenori Sato,276c60b14b571dd4
6849,Viscardi Andrade,d221ee27afc7a60e
6850,Nicholas Musoke,8b5f9ea38184ded3
6851,Charles Oliveira,07225ba28ae309b6
6852,Andy Ogle,b6c4451cb13c9303
6853,Cristiano Marcello,ff4c3ab594c7fac3
6854,Joe Proctor,a36556bb1565e32d
6855,Rodrigo Damm,a20d7dfaba74c067
6856,Ivan Jorge,19db7ac26308178f
6857,Francisco Trinaldo,a8283a4f415e1eb9
6858,Jesse Ronson,5580771f383e141f
6859,Iuri Alcantara,2f95a3c6d58b2aad
6860,Wilson Reis,5aedf14771ca82d2
6861,Felipe Arantes,71002dbc1743b9a7
6862,Maximo Blanco,4a1329cc8eb0928a
6863,Ildemar Alcantara,7c6e87729e824ef4
6864,Albert Tumenov,ff6a1f63c254127e
6865,Douglas Silva de Andrade,3a314d9fa7c6825d
6866,Zubaira Tukhugov,aceffa19749c4dc0
6867,Renan Barao,2c99576fefe53c7c
6868,Urijah Faber,78114b7199cef90c
6869,Jose Aldo,d0f3959b4a9747e6
6870,Ricardo Lamas,3974fa35c917af1d
6871,Frank Mir,1ff9589f9065a9ed
6872,Alistair Overeem,b4ad3a06ee4d660c
6873,John Lineker,c268b2cfebccf652
6874,Ali Bagautinov,3dd92ff9fb0412b3
6875,Jamie Varner,a54fc2d6fc224dc3
6876,Abel Trujillo,e14b5aa06eea9653
6877,John Makdessi,c21a036b4e012f1c
6878,Alan Patrick,cd7763bcadb5d4c8
6879,Chris Cariaso,b2e3aca4cd363477
6880,Danny Martinez,8a9c6c4301f6d088
6881,Nick Catone,f8fe2053d73d7bcf
6882,Tom Watson,6809c31286b08d97
6883,Al Iaquinta,59279a7c978f7da0
6884,Kevin Lee,ee9ebceabfd16fa7
6885,Clint Hester,92b62174c175ce19
6886,Andy Enz,993d385f5a475375
6887,Anthony Rocco Martin,5331b25a60417ffb
6888,Rashid Magomedov,7ea1f74cef32f906
6889,Neil Magny,84b3e7d38f2d2ec5
6890,Gasan Umalatov,7a39bbac8cc0fa70
6891,Benson Henderson,2676b28836a5a836
6892,Josh Thomson,a566371ba2ad7152
6893,Stipe Miocic,d28dee5c705991df
6894,Gabriel Gonzaga,270b89c00ef0c55c
6895,Donald Cerrone,1d00756835ca67c9
6896,Adriano Martins,7dcf06c1967801c1
6897,Darren Elkins,92a9aa9c93192871
6898,Jeremy Stephens,18968f97ad34f15c
6899,Alex Caceres,7aa3d6964eff4877
6900,Sergio Pettis,de75d1c45a39e221
6901,Eddie Wineland,fc9a9559a05f2704
6902,Yves Jabouin,b4eeac608fc82f88
6903,Chico Camus,32be4b7f7de1c905
6904,Yaotzin Meza,3623bd267a2eef2e
6905,Ramiro Hernandez,915c8d39d4a0e7d1
6906,Hugo Viana,f95381efb3051d81
6907,Daron Cruickshank,5f99b2bafb10305f
6908,Mike Rio,af90b10c785ced3e
6909,George Sullivan,6c7e25571490aa3b
6910,Mike Rhodes,b7ad576b8ae115e6
6911,Walt Harris,03f982ca3735070c
6912,Nikita Krylov,1091d4d957141094
6913,Luke Rockhold,00e11b5c8b7bfeeb
6914,Constantinos Philippou,05560764359161e4
6915,Lorenz Larkin,9450848a71d53776
6916,Brad Tavares,0c6d9ea8306c029e
6917,TJ Dillashaw,c849740a3ff51931
6918,Mike Easton,bc7230f231701d66
6919,Yoel Romero,f77c68bb4be8516d
6920,Derek Brunson,b1a3e0aca758b322
6921,John Moraga,92437c6775b3f7d1
6922,Dustin Ortiz,f53c1f4ceeed8c08
6923,Cole Miller,282fa667ff9c51ed
6924,Sam Sicilia,b8aef0faf4ce9b31
6925,Ramsey Nijem,22aa91e402d0fe1f
6926,Justin Edwards,e56daf7725a0b5ab
6927,Isaac Vallie-Flagg,c295de4e10acd4c9
6928,Elias Silverio,52ba464d9068d871
6929,Trevor Smith,f797f0c57a83353e
6930,Brian Houston,36fbaa49a09ff997
6931,Alptekin Ozkilic,e18a19001a3f7c7d
6932,Louis Smolka,d2bc285ead803db0
6933,Vinc Pichel,c77a953488e5607d
6934,Garett Whiteley,129537073431e52e
6935,Charlie Brenneman,98f6da59d765ec94
6936,Beneil Dariush,08af939f41b5a57b
6937,Tarec Saffiedine,0749d968e932df53
6938,Hyun Gyu Lim,203c957eac95dd87
6939,Tatsuya Kawajiri,80d918336163b80c
6940,Sean Soriano,bd5403efbaa445c0
6941,Kiichi Kunimoto,71df36d6d8cf0d74
6942,Luiz Dutra,2153a7f8396a46cc
6943,Kyung Ho Kang,a7897d200692ab64
6944,Shunichi Shimizu,10657c60ce349e0f
6945,Max Holloway,150ff4cc642270b9
6946,Will Chope,db5dc7cb80d7d418
6947,Katsunori Kikuno,44470bfd9483c7ad
6948,Quinn Mulhern,16af2d5a6f28bee2
6949,Royston Wee,b9c03e7a4557e542
6950,Dave Galera,0876d21328cf4a45
6951,Mairbek Taisumov,8f5c8850b2484173
6952,Tae Hyun Bang,9a2d3567abc02e34
6953,Dustin Kimura,fe91d254db77a7fc
6954,Jon Delos Reyes,0d0351c20169a499
6955,Leandro Issa,d1e1fdcea7c8a90a
6956,Russell Doane,f50d95223751e6ca
6957,Chris Weidman,3a8176e15b9887c1
6958,Anderson Silva,1f454354805b6f75
6959,Ronda Rousey,8bdac25ce0bb874d
6960,Miesha Tate,b96619b3acd7d9da
6961,Josh Barnett,ad3f53c454cbbead
6962,Travis Browne,3236bf606fe9fa5b
6963,Jim Miller,d1941565abf50b16
6964,Fabricio Camoes,7abe471b61725980
6965,Dustin Poirier,029eaff01e6bb8f0
6966,Diego Brandao,c2e3e67b5911bfb7
6967,Chris Leben,d43a048a880efdff
6968,Uriah Hall,65578a75fa7900e3
6969,Gleison Tibau,75e5fec9f72910ef
6970,Michael Johnson,511e82663651438d
6971,Dennis Siver,5f87a5c00b3d17ed
6972,Manvel Gamburyan,cc6f9d1e89f3449a
6973,John Howard,fc31f896cde2bc2e
6974,Siyar Bahadurzada,aec185309b4843d0
6975,William Macario,ed74afc8b5b47a61
6976,Bobby Voelker,fb8a3025ae722e64
6977,Robert Peralta,960d6cae8879ba2b
6978,Estevan Payan,d0a5ef38a7778ac2
6979,Demetrious Johnson,8a304bfd6bf04a57
6980,Joseph Benavidez,80eacd4da0617c57
6981,Urijah Faber,78114b7199cef90c
6982,Michael McDonald,d0314416a7f26527
6983,Chad Mendes,b5b684eac99ae0a3
6984,Nik Lentz,6fb1ba67bef41b37
6985,Joe Lauzon,3bad7ef643840f67
6986,Mac Danzig,86f582852a5b240a
6987,Court McGee,523fa774700d7d3f
6988,Ryan LaFlare,4c7781da8c6cae93
6989,Danny Castillo,d1e7fc58d4225cdf
6990,Edson Barboza,64a50dad704d1d49
6991,Bobby Green,887961364be5ceb3
6992,Pat Healy,50d2f0018bcf9eef
6993,Scott Jorgensen,0b64d0fed453ef7f
6994,Zach Makovsky,57ab4d7c0bc09a30
6995,Sam Stout,501b07aec9b8fc2d
6996,Cody McKenzie,7be63795363029e8
6997,Abel Trujillo,e14b5aa06eea9653
6998,Roger Bowling,3b9f723e2720a238
6999,Darren Uyenoyama,6546af7ab545b90c
7000,Alptekin Ozkilic,e18a19001a3f7c7d
7001,Mark Hunt,eef9b891edbd4604
7002,Antonio Silva,8349d55cdecd393a
7003,Mauricio Rua,140745cbbcb023ac
7004,James Te Huna,f5431394fb284bb9
7005,Ryan Bader,c0ab242c40decc55
7006,Anthony Perosh,4b4753d19489297f
7007,Pat Barry,658c3465581ae46b
7008,Soa Palelei,60029bcf496bd707
7009,Dylan Andrews,00debc804e2b1cd4
7010,Clint Hester,92b62174c175ce19
7011,Julie Kedzie,981ab7a0576f76a0
7012,Bethe Correia,673ea7dcc786b1b3
7013,Takeya Mizugaki,48e093ea1f43a053
7014,Nam Phan,80dbeb1dd5b53e64
7015,Nick Ring,b13da0b1a3aed3e7
7016,Caio Magalhaes,0c5c66ddd1886b83
7017,Richie Vaculik,54578e5927adea53
7018,Justin Scoggins,9fa568ad2bf2cb0b
7019,Bruno Santos,da1d8d76404bb6b5
7020,Krzysztof Jotko,4e06913c91da5200
7021,Ben Wall,1ad381c8994c4e5b
7022,Alex Garcia,a2b12c3f3d60ff69
7023,Gray Maynard,7d96bc577e5178b2
7024,Nate Diaz,8355922d564b152c
7025,Julianna Pena,3253b16d38ae087d
7026,Jessica Rakoczy,ffdeb4fbea09ce75
7027,Chris Holdsworth,fc60ecf0671b9489
7028,Davey Grant,113df4fde64735c6
7029,Jessamyn Duke,a7ddae0be8b78147
7030,Peggy Morgan,92b36014314b028b
7031,Roxanne Modafferi,4498b382c65a7faa
7032,Raquel Pennington,fc169c387b4b465d
7033,Akira Corassani,3f52ce18fb98008f
7034,Maximo Blanco,4a1329cc8eb0928a
7035,Rani Yahya,94527830000ab715
7036,Tom Niinimaki,5fceb45939fc0c8a
7037,Jared Rosholt,91ea901c458e95dd
7038,Walt Harris,03f982ca3735070c
7039,Sean Spencer,ab850a77a0fa487d
7040,Drew Dober,519e4fe37ce9ff75
7041,Josh Sampo,f65dcb22dada2223
7042,Ryan Benoit,20999e27ddd94bda
7043,Georges St-Pierre,6506c1d34da9c013
7044,Johny Hendricks,0941df56f6ac954b
7045,Rashad Evans,ee779c43a8926d52
7046,Chael Sonnen,48d1f690b763934c
7047,Rory MacDonald,cbd5d3cdd862e90e
7048,Robbie Lawler,f2925e6db404bf1d
7049,Josh Koscheck,dd37fd509af89f15
7050,Tyron Woodley,effd9de9937996f8
7051,Tim Elliott,c96d9178c9ed9e62
7052,Ali Bagautinov,3dd92ff9fb0412b3
7053,Donald Cerrone,1d00756835ca67c9
7054,Evan Dunham,e5c9de15bb58b1c6
7055,Ed Herman,06f36cf4bd97ec77
7056,Thales Leites,cfb65863d5099327
7057,Brian Ebersole,32ba186f4b0e3267
7058,Rick Story,5b5307450405abf0
7059,Erik Perez,af62f99eb7606308
7060,Edwin Figueroa,bbfca6d5c27d9cd8
7061,Jason High,e5d03e4d966126bd
7062,Anthony Lapsley,f3a853544e4413c4
7063,Will Campuzano,901cddcbfa079097
7064,Sergio Pettis,de75d1c45a39e221
7065,Cody Donovan,7bc96507e4b38d3b
7066,Gian Villante,fcd448a2fe1a23cc
7067,Vitor Belfort,0ee783aa00e468f0
7068,Dan Henderson,1ccf4e7caff270df
7069,Cezar Ferreira,dbc17725b887860a
7070,Daniel Sarafian,7e47047d0971d566
7071,Rafael Cavalcante,5c1ca0c72b599a3c
7072,Igor Pokrajac,53278852bcd91e11
7073,Paulo Thiago,30a09e43f15f1d75
7074,Brandon Thatch,638cfec7ec559d6e
7075,Santiago Ponzinibbio,6d1bffff14897645
7076,Ryan LaFlare,4c7781da8c6cae93
7077,Rony Jason,b71ce838b01f2cad
7078,Jeremy Stephens,18968f97ad34f15c
