,id,fighter_name,total_wins,total_losses,total_draws,total_nc,height,weight,reach,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,td_acc,sub_avg
1126,8667caa0451d245b,Kennedy Nzechukwu,8,1,0,0,"6'5""",205,"83""",Southpaw,"Jun,13,1992",5.38,43%,5.80,48%,0.00,0%,78%,0%,0.0
1127,cb139171ed1b69fe,Kenny Florian,14,6,0,0,"5'10""",145,"74""",Southpaw,"May,26,1976",2.41,40%,1.85,63%,2.22,33%,60%,33%,1.3
1128,6e0273f9478be71e,Kenny Robertson,15,5,0,0,"5'10""",170,"74""",Orthodox,"Feb,14,1984",3.72,47%,3.02,52%,1.37,26%,57%,26%,0.8
1129,030f08370fd1c2bb,Kerry Schall,24,13,0,1,"6'2""",265,--,Orthodox,"Aug,09,1971",0.94,11%,4.84,63%,0.00,0%,0%,0%,0.0
1130,b9706f80d005036c,Ketlen Vieira,11,2,0,0,"5'8""",135,"68""",Orthodox,"Aug,26,1991",2.66,36%,3.84,53%,2.19,48%,92%,48%,0.5
1131,cf946e03ba2e7666,Kevin Aguilar,17,4,0,0,"5'7""",155,"73""",Orthodox,"Sep,07,1988",3.69,37%,4.47,53%,0.19,25%,87%,25%,0.0
1132,a6d8bfe9e0c8153b,Kevin Burns,12,7,0,0,"5'10""",170,"74""",Orthodox,"Mar,03,1980",2.74,38%,4.30,52%,0.28,50%,47%,50%,0.8
1133,8d9586726252dbf7,Kevin Casey,9,5,2,2,"5'11""",185,"77""",Southpaw,"Jun,15,1981",2.27,53%,3.76,46%,0.79,22%,27%,22%,0.4
1134,35b3772629e27a49,Kevin Croom,21,13,0,1,"5'11""",155,"73""",Orthodox,"Jul,15,1987",1.35,36%,3.22,31%,0.97,6%,50%,6%,1.0
1135,27541033b97c076d,Kevin Ferguson,5,2,0,1,"6'2""",235,"77""",Orthodox,"Feb,08,1974",2.30,50%,3.41,38%,3.10,72%,36%,72%,1.2
1136,3a46b268013afede,Kevin Holland,21,5,0,0,"6'3""",185,"81""",Orthodox,"Nov,05,1992",4.74,57%,2.77,56%,1.19,42%,52%,42%,0.8
1137,13b2f59210dda9cc,Kevin Jackson,4,2,0,0,"5'10""",199,--,Switch,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1138,02e52b3a595f0786,Kevin Jordan,11,9,0,0,"6'3""",245,--,Orthodox,"Dec,31,1970",2.00,40%,1.91,55%,0.00,0%,77%,0%,0.6
1139,ee9ebceabfd16fa7,Kevin Lee,18,6,0,0,"5'9""",170,"77""",Orthodox,"Sep,04,1992",3.90,42%,3.23,51%,3.21,43%,75%,43%,0.8
1140,0c258d1d8e16e5f1,Kevin Natividad,9,2,0,0,"5'6""",145,"70""",Orthodox,"Apr,02,1993",2.57,24%,3.74,54%,0.00,0%,100%,0%,0.0
1141,6859f67468ba8489,Kevin Randleman,17,16,0,0,"5'10""",205,--,Orthodox,"Aug,10,1971",1.26,54%,1.12,57%,2.00,56%,30%,56%,0.8
1142,598a58db87b890ee,Kevin Rosier,2,6,0,0,"6'4""",275,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1143,032cc3922d871c7f,Khabib Nurmagomedov,29,0,0,0,"5'10""",155,"70""",Orthodox,"Sep,20,1988",4.10,48%,1.75,65%,5.32,48%,84%,48%,0.8
1144,c3218c810959d279,Khadis Ibragimov,8,4,0,0,"6'3""",205,"78""",Orthodox,"May,21,1995",3.55,49%,4.26,47%,0.97,30%,80%,30%,0.3
1145,231cae8b77fbbcc1,Khalid Murtazaliev,14,2,0,0,"6'0""",185,"76""",Orthodox,"Jul,15,1993",4.80,69%,0.40,78%,7.50,100%,33%,100%,0.0
1146,b4537562f88ac582,Khalid Taha,13,3,0,1,"5'5""",135,"69""",Orthodox,"Feb,15,1992",2.86,35%,4.26,43%,0.00,0%,61%,0%,0.3
1147,749f572d1d3161fb,Khalil Rountree Jr.,9,5,0,1,"6'1""",205,"76""",Southpaw,"Feb,26,1990",3.06,38%,3.63,49%,0.00,0%,50%,0%,0.2
1148,78e501478a36a018,Khama Worthy,16,7,0,0,"5'11""",155,"74""",Orthodox,"Oct,15,1986",4.12,47%,3.69,45%,0.00,0%,57%,0%,0.8
1149,767755fd74662dbf,Khamzat Chimaev,9,0,0,0,"6'2""",170,"75""",Orthodox,"May,01,1994",9.03,72%,0.10,66%,4.67,75%,0%,75%,3.1
1150,2558ae2e5671e318,Khaos Williams,11,2,0,0,"6'0""",170,"77""",Orthodox,"Mar,30,1994",4.39,45%,2.95,44%,0.00,0%,0%,0%,0.0
1151,71df36d6d8cf0d74,Kiichi Kunimoto,18,7,2,1,"5'10""",170,"71""",Orthodox,"May,01,1981",1.87,44%,3.92,41%,1.59,20%,28%,20%,0.3
1152,08ae5cd9aef7ddd3,Kimo Leopoldo,10,7,1,0,"6'3""",235,--,Orthodox,"Jan,05,1968",0.76,83%,2.12,30%,4.55,100%,0%,100%,2.3
1153,ce47f49e5c386a9c,Kit Cope,6,7,0,0,"6'0""",170,--,Orthodox,"Mar,17,1977",1.18,52%,2.12,35%,0.00,0%,50%,0%,3.5
1154,7279654c7674cd24,Klidson Abreu,15,4,0,1,"6'0""",205,"74""",Orthodox,"Dec,24,1992",2.05,40%,2.90,55%,0.64,20%,80%,20%,0.0
1155,2a6f8136da1e52c0,Koji Kitao,1,2,0,0,"6'7""",350,--,Southpaw,"Oct,12,1963",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1156,01daf32100ed7517,Koji Oishi,25,10,10,0,"5'8""",170,--,Orthodox,"May,31,1977",1.43,9%,17.86,43%,0.00,0%,0%,0%,0.0
1157,22061ff217907c78,Konstantin Erokhin,9,3,0,0,"5'11""",230,--,Orthodox,"Jan,31,1983",1.07,36%,1.83,47%,0.00,0%,70%,0%,0.0
1158,baed16f18348908e,Kris McCray,8,5,0,0,"6'0""",170,"76""",Orthodox,"Sep,24,1981",2.69,45%,2.57,54%,2.88,55%,38%,55%,0.0
1159,af49a6c491ca22a3,Kristian Rothaermel,4,3,0,0,"6'0""",205,--,Open,"Jan,31,1972",0.75,50%,2.49,41%,0.00,0%,0%,0%,0.0
1160,5b5b9c6f6f270369,Kristof Midoux,6,10,0,0,"6'1""",220,--,Orthodox,"Jul,30,1974",0.70,43%,2.89,49%,0.00,0%,0%,0%,0.0
1161,242d36d241b43c12,Kron Gracie,5,1,0,0,"5'9""",145,"70""",Southpaw,"Jul,11,1988",5.15,41%,8.13,53%,0.88,25%,0%,25%,0.9
1162,4e06913c91da5200,Krzysztof Jotko,22,4,0,0,"6'1""",185,"77""",Southpaw,"Aug,19,1989",2.98,45%,1.90,58%,1.27,35%,87%,35%,0.1
1163,59583ff832fe9d68,Krzysztof Soszynski,26,12,1,0,"6'1""",205,"77""",Open,"Aug,02,1977",3.37,39%,3.13,58%,0.52,25%,71%,25%,1.0
1164,9d4522df6fc49a47,Kuniyoshi Hironaka,23,9,0,0,"5'10""",168,"70""",Orthodox,"Jun,17,1976",1.98,40%,3.01,54%,1.91,30%,25%,30%,0.6
1165,a7151778b3381036,Kurt Holobaugh,17,7,0,1,"5'11""",155,"70""",Orthodox,"Sep,08,1986",4.51,42%,4.28,46%,0.97,36%,45%,36%,0.7
1166,aa1952ec0b3dd8e1,Kurt Pellegrino,16,7,0,0,"5'8""",155,"70""",Orthodox,"May,07,1979",2.45,43%,1.94,63%,2.90,54%,69%,54%,0.8
1167,c13042265355a290,Kwan Ho Kwak,9,2,0,0,"5'5""",135,--,Switch,"Jun,18,1989",3.29,41%,3.45,47%,0.78,100%,26%,100%,0.0
1168,c5af5750e8bae4f0,Kyle Bochniak,8,5,0,0,"5'7""",145,"70""",Orthodox,"Feb,05,1987",2.63,31%,5.11,58%,1.14,15%,62%,15%,0.0
1169,a6959da32f0e6b5d,Kyle Bradley,19,12,0,1,"5'9""",155,"71""",Orthodox,"Aug,19,1982",1.99,40%,3.45,58%,0.65,50%,40%,50%,0.0
1170,d6c0cdd7e467c440,Kyle Daukaus,10,1,0,0,"6'3""",185,"76""",Southpaw,"Feb,27,1993",3.69,59%,2.16,42%,2.33,41%,94%,41%,1.7
1171,b959e8c7fd8390d2,Kyle Kingsbury,11,6,0,1,"6'4""",205,"79""",Orthodox,"Mar,22,1982",2.97,40%,3.81,51%,2.64,41%,52%,41%,0.0
1172,31f8081c7600da93,Kyle Nelson,13,4,0,0,"5'11""",155,"71""",Switch,"Apr,20,1991",3.63,41%,6.82,47%,0.96,12%,60%,12%,1.9
1173,7339d340aa2889cb,Kyle Noke,22,10,1,0,"6'1""",170,"76""",Southpaw,"Mar,18,1980",3.23,50%,2.09,64%,1.53,54%,66%,54%,0.8
1174,873626e5547b5235,Kyle Prepolec,12,7,0,0,"5'10""",170,"70""",Southpaw,"Aug,30,1989",3.20,34%,4.70,54%,0.00,0%,40%,0%,0.0
1175,bb61823f76361297,Kyle Stewart,11,3,0,0,"6'0""",170,"76""",Orthodox,"Jan,31,1989",1.41,35%,2.42,43%,1.32,20%,60%,20%,0.0
1176,d7b2c0b53883ee80,Kyle Watson,13,8,1,0,"6'0""",155,--,Southpaw,"Aug,09,1979",3.67,35%,3.25,62%,0.00,0%,100%,0%,0.0
1177,60425d07ef4b91a7,Kyler Phillips,9,1,0,0,"5'8""",135,"72""",Orthodox,"Jun,12,1995",5.32,46%,3.04,61%,2.88,63%,71%,63%,0.4
1178,98aa60cf58071fd6,Kyoji Horiguchi,19,2,0,0,"5'5""",125,"66""",Orthodox,"Oct,12,1990",3.60,45%,2.45,62%,2.00,44%,55%,44%,0.0
1179,a7897d200692ab64,Kyung Ho Kang,17,8,0,1,"5'9""",135,"73""",Orthodox,"Sep,09,1987",2.52,44%,2.43,58%,2.53,59%,71%,59%,1.1
1180,5431dccc09118234,Lance Benoist,7,2,0,0,"5'11""",170,"72""",Southpaw,"Aug,26,1988",3.68,51%,2.70,56%,1.50,33%,61%,33%,0.0
1181,63eedfcc73071d41,Lance Gibson,4,5,0,0,"5'9""",185,--,Orthodox,"Nov,20,1970",1.21,75%,6.44,20%,0.00,0%,0%,0%,0.0
1182,f9b200db02b488d9,Lando Vannata,11,5,2,0,"5'9""",155,"71""",Orthodox,"Mar,14,1992",4.58,44%,5.10,54%,1.13,37%,58%,37%,0.4
1183,e99821959a840bb8,Lara Procopio,7,1,0,0,"5'4""",125,"67""",Orthodox,"Nov,14,1995",6.70,57%,6.93,47%,3.50,50%,0%,50%,0.5
1184,16b89be2f5c16fba,Larissa Pacheco,10,2,0,0,"5'7""",135,--,Orthodox,"Sep,07,1994",1.21,19%,4.14,55%,0.00,0%,0%,0%,0.0
1185,46f11d15c0134fe3,Larry Cureton,0,2,0,0,"6'2""",240,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1186,a12a8314adc1c1c9,Laureano Staropoli,9,3,0,0,"6'1""",170,"71""",Orthodox,"Feb,27,1993",4.40,34%,4.58,53%,0.25,20%,57%,20%,0.0
1187,f923e012414c883e,Lauren Mueller,5,3,0,0,"5'5""",125,"67""",Orthodox,"Nov,15,1991",4.08,41%,3.77,58%,0.70,50%,71%,50%,0.0
1188,729d4bd5a6cd0a97,Lauren Murphy,14,4,0,0,"5'5""",125,"67""",Orthodox,"Jul,27,1983",3.80,38%,3.82,63%,1.18,37%,70%,37%,0.1
1189,e6c5908910cc26e4,Lavar Johnson,18,10,0,0,"6'4""",240,"82""",Orthodox,"Jun,11,1977",5.39,55%,2.54,55%,0.61,66%,54%,66%,0.6
1190,1c2f2571b18791b6,Laverne Clark,27,21,1,0,"5'11""",170,--,Orthodox,"Dec,02,1973",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1191,d1e1fdcea7c8a90a,Leandro Issa,13,6,0,0,"5'7""",135,"69""",Orthodox,"Sep,19,1983",2.08,37%,3.17,58%,2.38,22%,50%,22%,1.2
1192,159da492e000afbf,Leandro Silva,20,6,1,1,"5'9""",155,"72""",Orthodox,"Nov,11,1985",2.39,48%,2.08,63%,1.76,37%,65%,37%,0.4
1193,32016899d0a222a3,Lee Murray,8,2,1,1,"6'3""",185,--,Orthodox,"Sep,12,1977",0.36,15%,3.28,32%,0.90,100%,42%,100%,1.8
1194,918db42c3637916f,Leigh Remedios,18,10,2,0,"5'7""",155,--,Orthodox,"Jan,13,1976",0.75,41%,1.36,68%,0.00,0%,33%,0%,0.0
1195,6905d45bd71b50a9,Leo Kuntz,18,4,1,0,"5'10""",155,--,Orthodox,"Oct,03,1983",1.68,32%,3.80,45%,1.99,25%,33%,25%,0.7
1196,f1fac969a1d70b08,Leon Edwards,18,3,0,1,"6'2""",170,"74""",Southpaw,"Aug,25,1991",2.56,47%,2.03,55%,1.35,30%,70%,30%,0.4
1197,917e53fa0adea0d3,Leonard Garcia,18,13,1,0,"5'10""",145,"68""",Orthodox,"Jul,14,1979",2.77,24%,4.79,52%,0.30,26%,42%,26%,0.5
1198,cc98d857b148e33a,Leonardo Guimaraes,11,5,0,1,"6'0""",185,--,Orthodox,"Apr,15,1982",2.35,56%,2.99,44%,0.00,0%,52%,0%,1.0
1199,8bbc0cfc01bc1ba1,Leonardo Mafra,13,4,0,0,"5'10""",155,"70""",Orthodox,"Apr,25,1989",4.55,48%,4.38,43%,2.12,83%,69%,83%,0.4
1200,45230be0641f3f53,Leonardo Morales,6,2,0,0,"5'8""",135,--,Southpaw,"Dec,22,1992",2.05,47%,2.05,58%,0.00,0%,62%,0%,0.0
1201,9c65736747ca92ec,Leonardo Santos,18,4,1,0,"6'0""",155,"75""",Orthodox,"Feb,05,1980",2.76,44%,2.71,60%,1.09,27%,88%,27%,0.4
1202,396fe87b84ac2e1c,Lerone Murphy,10,0,1,0,"5'9""",145,"73""",Orthodox,"Jul,22,1991",2.86,42%,2.07,63%,0.87,33%,41%,33%,0.9
1203,76984112f697631f,Leslie Smith,10,7,1,0,"5'9""",135,"66""",Orthodox,"Aug,17,1982",7.56,40%,8.41,51%,0.00,0%,62%,0%,0.0
1204,938ad489fb7a1f31,Levan Makashvili,15,2,1,0,"5'8""",145,"68""",Orthodox,"Jan,07,1989",2.87,54%,2.07,61%,3.67,42%,85%,42%,0.0
1205,2ff2e6e5abea3e53,Lewis Gonzalez,11,3,0,0,"5'10""",170,--,Orthodox,"Sep,19,1987",1.40,37%,1.87,41%,2.00,33%,62%,33%,0.0
1206,e64b96c07d7ce999,Li Jingliang,18,6,0,0,"6'0""",170,"71""",Orthodox,"Mar,20,1988",4.52,42%,3.65,59%,1.28,39%,59%,39%,0.0
1207,eebc23626e38f5dc,Liana Jojua,8,4,0,0,"5'4""",125,"62""",Orthodox,"Mar,22,1995",2.53,39%,4.86,48%,1.49,66%,50%,66%,2.2
1208,f300763147320d12,Liliya Shakirova,8,2,0,0,"5'4""",125,"65""",Orthodox,"Oct,24,1991",2.70,30%,2.58,74%,0.00,0%,0%,0%,0.0
1209,2eeaefbfc7f9fcff,Lina Lansberg,10,5,0,0,"5'7""",135,"65""",Orthodox,"Mar,13,1982",2.76,57%,3.70,44%,0.71,33%,50%,33%,0.1
1210,dab8cfbb6b1db10a,Livinha Souza,14,3,0,0,"5'3""",115,"63""",Orthodox,"Mar,11,1991",2.06,45%,3.38,62%,2.40,44%,40%,44%,1.2
1211,51a0c09cbe9b8472,Liz Carmouche,13,7,0,0,"5'6""",125,"66""",Orthodox,"Feb,19,1984",2.78,54%,2.51,61%,2.57,51%,65%,51%,0.3
1212,265589bdd93e7ce5,Lodune Sincaid,15,9,0,0,"5'9""",185,--,Orthodox,"May,07,1973",2.72,42%,6.17,57%,0.00,0%,75%,0%,0.0
1213,6776260cb0aef647,Logan Clark,18,6,0,0,"6'2""",185,--,Orthodox,"Feb,16,1985",2.20,54%,1.49,53%,0.31,100%,30%,100%,2.1
1214,4e30e4250cb08b61,Loma Lookboonmee,5,2,0,0,"5'1""",115,"61""",Orthodox,"Jan,18,1996",5.16,55%,3.09,59%,0.67,25%,72%,25%,0.0
1215,9450848a71d53776,Lorenz Larkin,18,6,0,1,"5'11""",170,"72""",Orthodox,"Sep,03,1986",3.53,46%,2.74,63%,0.27,42%,79%,42%,0.1
1216,afe8d5b39ff7fca2,Louis Cosce,7,1,0,0,"5'9""",170,"71""",Orthodox,"Aug,27,1995",8.22,48%,9.30,48%,1.07,11%,0%,11%,0.0
1217,b72a60a0cadff408,Louis Gaudinot,8,4,0,1,"5'3""",125,"63""",Orthodox,"Aug,28,1984",2.34,37%,6.42,48%,0.57,40%,31%,40%,1.1
1218,d2bc285ead803db0,Louis Smolka,17,7,0,0,"5'9""",135,"68""",Orthodox,"Jul,16,1991",4.44,46%,3.74,53%,1.84,37%,31%,37%,1.9
1219,1ffc38f67785797b,Lowell Anderson,0,1,0,0,"5'6""",160,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1220,9ccf8371fd80d45d,Luan Chagas,15,3,1,0,"6'0""",170,"75""",Orthodox,"Jun,17,1993",4.16,47%,3.19,62%,0.32,12%,85%,12%,0.3
1221,528b071cf3da7c56,Luana Carolina,6,2,0,0,"5'6""",125,"69""",Orthodox,"Jun,11,1993",6.29,50%,3.75,47%,0.00,0%,100%,0%,2.4
1222,7413b80dbb0f8f9f,Lucas Martins,19,3,0,0,"6'0""",145,"72""",Southpaw,"Nov,11,1988",2.87,35%,4.14,60%,0.00,0%,76%,0%,0.5
1223,3cf66c62d9069f43,Lucie Pudilova,8,6,0,0,"5'8""",125,"67""",Orthodox,"Jun,13,1994",4.15,36%,4.09,52%,0.16,12%,61%,12%,0.6
1224,a780d16cf7eed44d,Lucio Linhares,19,8,0,0,"6'2""",185,--,Orthodox,"Dec,08,1973",0.99,22%,3.47,34%,1.86,50%,50%,50%,1.9
1225,5b86d491d63890c5,Ludovit Klein,17,2,0,0,"5'7""",155,"72""",Southpaw,"Feb,22,1995",7.11,69%,3.16,42%,0.00,0%,0%,0%,0.0
1226,9583662df31d943f,Luigi Fioravanti,26,15,0,0,"5'8""",170,"70""",Orthodox,"Jan,22,1981",2.23,42%,2.21,69%,3.76,63%,67%,63%,0.9
1227,2f1a257d6777096d,Luigi Vendramini,9,1,0,0,"5'8""",170,"73""",Orthodox,"Jan,16,1996",2.26,42%,2.26,59%,0.00,0%,0%,0%,2.0
1228,e5bda12faabfc850,Luis Henrique,10,5,0,1,"6'2""",243,"74""",Orthodox,"Aug,21,1993",1.81,43%,2.22,47%,3.09,36%,50%,36%,1.0
1229,2844b047183a1adb,Luis Pena,8,3,0,0,"6'3""",155,"75""",Southpaw,"Jul,05,1993",3.26,47%,2.74,50%,1.37,33%,45%,33%,1.4
1230,7bc475b0fc2020ab,Luis Ramos,20,10,2,0,"5'8""",170,--,Orthodox,"Jan,18,1981",2.40,35%,5.60,42%,1.50,20%,100%,20%,0.0
1231,24b033b3daf1c9df,Luiz Cane,17,7,0,1,"6'2""",185,"77""",Southpaw,"Apr,24,1981",4.79,41%,5.00,60%,0.56,28%,100%,28%,0.3
1232,2153a7f8396a46cc,Luiz Dutra,13,6,1,0,"5'11""",170,--,Orthodox,"May,06,1982",3.92,50%,4.80,41%,0.00,0%,100%,0%,0.0
1233,fb41432b622992a9,Lukasz Sajewski,13,3,0,0,"5'8""",155,"71""",Orthodox,"Nov,27,1990",2.06,35%,3.88,57%,1.01,25%,66%,25%,0.0
1234,172c2135e70f87b7,Luke Barnatt,13,4,0,0,"6'6""",185,"77""",Orthodox,"Apr,13,1988",4.43,36%,3.87,59%,0.63,42%,63%,42%,0.4
1235,68d76fd9ecf7431d,Luke Caudillo,17,17,0,0,"5'7""",155,--,Orthodox,"Nov,30,1980",1.97,28%,5.07,55%,0.44,20%,85%,20%,0.0
1236,93ce4ac89e3d7652,Luke Cummo,6,6,0,0,"6'0""",170,"74""",Orthodox,"Apr,27,1980",1.74,43%,1.50,59%,0.89,55%,42%,55%,1.4
1237,4c288a2b250bb576,Luke Jumeau,13,5,0,0,"5'11""",170,"72""",Orthodox,"Feb,12,1988",2.93,43%,3.17,58%,0.25,100%,86%,100%,0.0
1238,00e11b5c8b7bfeeb,Luke Rockhold,16,5,0,0,"6'3""",205,"77""",Southpaw,"Oct,17,1984",4.18,48%,2.43,56%,0.67,30%,68%,30%,1.1
1239,96428b9e9bd048ea,Luke Sanders,13,4,0,0,"5'6""",135,"67""",Southpaw,"Dec,12,1985",6.21,51%,4.11,53%,0.31,20%,66%,20%,0.3
1240,2284092f8b63273b,Luke Zachrich,14,4,0,0,"6'2""",185,"74""",Orthodox,"Dec,19,1981",4.56,32%,4.46,62%,0.74,33%,80%,33%,0.0
1241,4e0692ad070976e4,Lyman Good,21,6,0,1,"6'0""",170,"74""",Orthodox,"May,26,1985",5.34,48%,4.01,63%,0.27,100%,75%,100%,0.0
1242,f7a7f7118d4b01b6,Lyoto Machida,24,8,0,0,"6'1""",185,"74""",Southpaw,"May,30,1978",2.59,53%,1.57,61%,1.21,65%,75%,65%,0.4
1243,86f582852a5b240a,Mac Danzig,21,12,1,0,"5'8""",155,"70""",Orthodox,"Jan,02,1980",3.39,48%,3.44,57%,1.20,37%,46%,37%,0.6
1244,6b5b9be990774f0e,Maciej Jewtuszko,12,3,0,0,"6'0""",155,--,Southpaw,"Jan,31,1981",2.29,45%,1.39,66%,0.00,0%,42%,0%,0.9
1245,51b1e2fd9872005b,Mackens Semerzier,8,4,0,1,"5'9""",145,"72""",Orthodox,"Nov,03,1980",2.91,45%,3.48,46%,2.14,50%,50%,50%,2.1
1246,7447e9f28508106a,Mackenzie Dern,10,1,0,0,"5'4""",115,"63""",Orthodox,"Mar,24,1993",3.74,38%,3.81,61%,0.28,5%,0%,5%,2.2
1247,9cdd2da1a9104a0b,Macy Chiasson,7,1,0,0,"5'11""",135,"72""",Orthodox,"Jul,27,1991",4.40,53%,2.22,44%,0.97,16%,70%,16%,0.7
1248,69f01b25dfabaf6b,Mads Burnell,9,3,0,0,"5'8""",145,"69""",Orthodox,"Mar,06,1994",1.28,41%,2.71,51%,3.45,47%,22%,47%,0.4
1249,0e21976afc92e4d1,Magnus Cedenblad,14,5,0,0,"6'5""",185,"79""",Orthodox,"Apr,10,1982",2.38,51%,3.02,40%,2.87,64%,66%,64%,1.0
1250,d802174b0c0c1f4e,Magomed Ankalaev,15,1,0,0,"6'3""",205,"75""",Orthodox,"Jun,02,1992",3.41,53%,1.78,65%,1.18,33%,85%,33%,0.0
1251,31d7446b184e3305,Magomed Mustafaev,14,4,0,0,"5'8""",155,"71""",Orthodox,"Aug,02,1988",2.59,58%,2.68,41%,3.31,50%,23%,50%,0.4
1252,2fee10d5cf86bfca,Maia Stevenson,6,5,0,0,"5'4""",115,"62""",Orthodox,"Mar,19,1982",1.57,54%,3.13,33%,3.91,100%,50%,100%,0.0
1253,d58478ded5534695,Maiquel Falcao,37,10,0,1,"5'11""",185,--,Orthodox,"Mar,08,1981",1.67,55%,0.53,86%,1.00,100%,71%,100%,3.0
1254,8f5c8850b2484173,Mairbek Taisumov,27,6,0,0,"5'9""",155,"73""",Orthodox,"Aug,08,1988",2.98,39%,3.03,64%,1.34,63%,88%,63%,0.0
1255,ea7e5bc78d9de658,Makhmud Muradov,25,6,0,0,"6'2""",185,"75""",Orthodox,"Feb,08,1990",5.32,42%,2.92,64%,0.36,16%,100%,16%,0.4
1256,c549573c0df4d676,Maki Pitolo,13,8,0,0,"5'10""",185,"75""",Orthodox,"Nov,24,1990",4.20,44%,3.71,56%,2.42,52%,55%,52%,0.5
1257,87a1dc546b1c5caf,Makwan Amirkhani,16,5,0,0,"5'10""",145,"72""",Southpaw,"Nov,08,1988",1.42,44%,2.63,51%,3.37,37%,57%,37%,1.4
1258,dee294e9717012c2,Malcolm Gordon,12,5,0,0,"5'7""",125,"71""",Switch,"May,19,1990",0.55,13%,3.87,54%,0.00,0%,0%,0%,0.0
1259,19b7738321cfae42,Mallory Martin,7,4,0,0,"5'4""",115,"63""",Orthodox,"Jan,29,1994",3.99,59%,5.53,58%,3.37,63%,25%,63%,0.5
1260,5d1b7e3dd9e11074,Manel Kape,15,6,0,0,"5'5""",125,"68""",Southpaw,"Nov,14,1993",3.67,45%,4.30,48%,1.00,28%,80%,28%,0.0
1261,2dc1bc1a02961656,Manny Bermudez,14,2,0,0,"5'10""",145,"71""",Orthodox,"Jul,16,1994",2.92,61%,2.68,46%,3.06,54%,0%,54%,3.1
1262,34ff304266360297,Manon Fiorot,6,1,0,0,"5'7""",125,--,Orthodox,"Feb,17,1990",5.80,53%,1.86,79%,1.64,100%,100%,100%,0.0
1263,5a6e4d2f0c76a242,Manuel Rodriguez,11,5,0,0,"5'9""",170,--,Orthodox,"Apr,25,1985",0.81,33%,3.23,38%,9.09,75%,0%,75%,0.0
1264,cc6f9d1e89f3449a,Manvel Gamburyan,15,10,0,1,"5'5""",135,"67""",Orthodox,"May,08,1981",2.13,41%,2.83,55%,3.26,34%,69%,34%,0.7
1265,82cbb809d5ee565c,Mara Romero Borella,12,9,0,2,"5'6""",125,"69""",Orthodox,"Jun,03,1986",2.54,37%,2.48,71%,1.83,44%,66%,44%,0.2
1266,32c355b04fc57f3a,Marc Diakiese,14,4,0,0,"5'10""",155,"73""",Orthodox,"Mar,16,1993",3.08,39%,2.79,54%,2.16,36%,62%,36%,0.0
1267,8e9eb3fc86db0f7d,Marc-Andre Barriault,11,4,0,1,"6'1""",185,"74""",Orthodox,"Feb,18,1990",4.25,46%,4.12,57%,0.55,28%,69%,28%,0.0
1268,d761b3766e38c5db,Marcel Fortuna,9,3,0,0,"6'1""",205,"74""",Orthodox,"Oct,22,1985",3.83,46%,4.52,64%,0.45,8%,75%,8%,0.5
1269,44aa652b181bcf68,Marcelo Aguiar,2,3,1,0,"5'10""",170,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1270,ac29d508d78384c9,Marcelo Golm,6,3,0,0,"6'3""",249,"75""",Orthodox,"Sep,15,1992",4.27,58%,4.30,45%,0.45,50%,87%,50%,0.5
1271,0c9c0a43d3f3f49d,Marcelo Guimaraes,9,2,1,0,"6'0""",185,"73""",Orthodox,"Jun,25,1983",4.67,51%,4.41,62%,1.99,13%,0%,13%,0.0
1272,672ef06fd9f41f7d,Marcelo Mello,1,0,0,0,"5'7""",170,--,Southpaw,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
1273,2804ce8dadab5770,Marcelo Rojo,16,8,0,0,"5'8""",145,"71""",Orthodox,"Jul,02,1988",5.10,36%,7.30,51%,1.03,50%,100%,50%,0.0
1274,5c2ce761399dc9c5,Marcin Bandel,15,7,0,0,"5'10""",155,--,Orthodox,"Oct,10,1989",0.79,50%,5.26,23%,0.00,0%,0%,0%,0.0
1275,bf43fed8f29e1671,Marcin Held,23,7,0,0,"5'9""",155,"71""",Orthodox,"Jan,18,1992",1.41,34%,2.02,47%,2.46,46%,37%,46%,1.3
1276,6370c1c1e12723d5,Marcin Prachnio,14,5,0,0,"6'3""",205,"74""",Orthodox,"Jul,14,1988",5.40,47%,3.71,58%,0.00,0%,0%,0%,0.0
1277,c9cf753cfdf77fc2,Marcin Tybura,21,6,0,0,"6'3""",249,"78""",Orthodox,"Nov,09,1985",3.70,50%,3.25,56%,1.62,45%,82%,45%,0.1
1278,d53482bef23235ba,Marcio Alexandre Junior,17,4,0,0,"6'0""",185,"75""",Southpaw,"May,05,1989",1.61,45%,2.89,42%,0.35,20%,66%,20%,0.7
1279,6aa1cbc1466e9a0b,Marcio Cruz,8,3,0,0,"6'4""",232,--,Orthodox,"Apr,24,1978",2.92,46%,1.51,68%,0.53,7%,37%,7%,1.6
